step,time,#people,temp_out
0,08:00,17,9.5
1,08:05,10,9.0
2,08:10,10,9.8
3,08:15,10,9.3
4,08:20,10,8.4
5,08:25,10,8.8
6,08:30,10,8.6
7,08:35,10,8.8
8,08:40,10,9.0
9,08:45,10,8.2
10,08:50,10,7.8
11,08:55,31,8.1
12,09:00,31,7.8
13,09:05,31,7.6
14,09:10,31,7.6
15,09:15,31,7.4
16,09:20,31,7.1
17,09:25,31,7.0
18,09:30,31,6.3
19,09:35,31,6.6
20,09:40,31,6.6
21,09:45,47,6.9
22,09:50,47,6.6
23,09:55,14,6.1
24,10:00,14,6.9
25,10:05,6,7.1
26,10:10,6,6.8
27,10:15,6,7.6
28,10:20,6,7.9
29,10:25,6,8.0
30,10:30,6,8.3
31,10:35,6,8.2
32,10:40,49,7.3
33,10:45,49,8.1
34,10:50,49,8.8
35,10:55,29,9.0
36,11:00,29,8.6
37,11:05,29,8.1
38,11:10,29,8.0
39,11:15,23,7.3
40,11:20,23,7.3
41,11:25,23,7.7
42,11:30,44,8.1
43,11:35,44,8.3
44,11:40,11,7.5
45,11:45,11,8.0
46,11:50,20,7.9
47,11:55,20,8.1
48,12:00,20,8.3
49,12:05,20,7.8
50,12:10,20,8.1
51,12:15,20,8.1
52,12:20,20,7.5
53,12:25,20,7.8
54,12:30,20,6.9
55,12:35,20,7.8
56,12:40,2,6.7
57,12:45,2,7.4
58,12:50,2,6.2
59,12:55,2,5.8
60,13:00,2,6.0
61,13:05,2,6.4
62,13:10,2,6.4
63,13:15,14,6.1
64,13:20,14,6.2
65,13:25,14,7.3
66,13:30,14,7.7
67,13:35,20,7.1
68,13:40,20,7.1
69,13:45,20,7.3
70,13:50,20,7.2
71,13:55,20,8.2
72,14:00,20,8.2
73,14:05,41,8.3
74,14:10,41,7.5
75,14:15,41,8.0
76,14:20,41,8.2
77,14:25,41,8.1
78,14:30,41,8.1
79,14:35,41,8.1
80,14:40,41,8.7
81,14:45,41,8.7
82,14:50,41,9.1
83,14:55,20,9.7
84,15:00,20,9.7
85,15:05,20,9.9
86,15:10,20,10.6
87,15:15,20,10.8
88,15:20,20,11.8
89,15:25,29,11.9
90,15:30,29,11.9
91,15:35,29,11.8
92,15:40,29,11.5
93,15:45,29,11.9
94,15:50,29,11.5
95,15:55,6,11.0
96,16:00,6,10.9
97,16:05,6,10.1
98,16:10,6,10.7
99,16:15,6,10.4
100,16:20,6,9.9
101,16:25,6,9.9
102,16:30,6,8.7
103,16:35,6,9.0
104,16:40,37,8.6
105,16:45,37,7.9
106,16:50,37,7.3
107,16:55,20,6.7
108,17:00,20,6.7
109,17:05,20,7.2
110,17:10,20,6.1
111,17:15,20,6.4
112,17:20,20,6.5
113,17:25,31,5.7
114,17:30,31,6.3
115,17:35,31,5.9
116,17:40,31,6.4
117,17:45,31,7.0
118,17:50,29,7.0
119,17:55,29,7.3
120,18:00,29,7.7
