step,time,#people,temp_out
0,08:00,28,17.6
1,08:05,28,17.4
2,08:10,28,17.6
3,08:15,28,16.8
4,08:20,28,17.2
5,08:25,28,17.5
6,08:30,37,18.0
7,08:35,37,17.8
8,08:40,37,17.7
9,08:45,37,18.1
10,08:50,37,17.7
11,08:55,37,17.0
12,09:00,37,17.5
13,09:05,37,17.5
14,09:10,37,17.0
15,09:15,37,17.2
16,09:20,45,16.8
17,09:25,45,17.2
18,09:30,45,17.2
19,09:35,42,17.3
20,09:40,42,17.2
21,09:45,42,17.4
22,09:50,42,18.6
23,09:55,42,18.3
24,10:00,42,19.0
25,10:05,42,19.8
26,10:10,42,20.1
27,10:15,42,20.1
28,10:20,36,21.0
29,10:25,36,21.3
30,10:30,36,21.3
31,10:35,18,21.7
32,10:40,18,22.3
33,10:45,18,22.0
34,10:50,18,22.2
35,10:55,18,22.7
36,11:00,27,22.7
37,11:05,27,22.0
38,11:10,27,22.1
39,11:15,27,22.4
40,11:20,27,21.5
41,11:25,27,22.9
42,11:30,27,22.8
43,11:35,27,23.1
44,11:40,2,22.5
45,11:45,2,21.7
46,11:50,35,21.0
47,11:55,35,21.5
48,12:00,35,21.8
49,12:05,35,22.0
50,12:10,35,22.4
51,12:15,8,22.8
52,12:20,8,22.8
53,12:25,8,22.9
54,12:30,8,23.6
55,12:35,8,24.1
56,12:40,8,23.2
57,12:45,8,22.7
58,12:50,42,22.5
59,12:55,42,23.2
60,13:00,42,23.0
61,13:05,42,23.2
62,13:10,13,23.7
63,13:15,13,24.3
64,13:20,13,24.9
65,13:25,13,24.8
66,13:30,13,24.7
67,13:35,13,24.4
68,13:40,13,24.5
69,13:45,22,24.1
70,13:50,22,24.5
71,13:55,22,24.3
72,14:00,22,24.5
73,14:05,22,24.0
74,14:10,4,23.4
75,14:15,4,23.8
76,14:20,4,24.3
77,14:25,4,24.1
78,14:30,4,24.3
79,14:35,4,23.8
80,14:40,4,23.8
81,14:45,4,23.5
82,14:50,4,23.6
83,14:55,4,23.8
84,15:00,49,23.7
85,15:05,49,23.9
86,15:10,49,23.6
87,15:15,49,24.3
88,15:20,49,23.8
89,15:25,38,23.9
90,15:30,38,23.9
91,15:35,38,24.5
92,15:40,38,24.8
93,15:45,38,25.0
94,15:50,18,26.1
95,15:55,18,25.5
96,16:00,18,25.4
97,16:05,18,24.8
98,16:10,18,24.9
99,16:15,18,24.5
100,16:20,18,24.2
101,16:25,18,23.9
102,16:30,43,24.6
103,16:35,43,24.5
104,16:40,43,23.8
105,16:45,43,23.4
106,16:50,43,24.1
107,16:55,43,24.0
108,17:00,43,23.5
109,17:05,43,23.4
110,17:10,43,23.6
111,17:15,43,23.9
112,17:20,0,24.5
113,17:25,0,25.6
114,17:30,0,25.5
115,17:35,0,25.7
116,17:40,0,25.8
117,17:45,0,25.9
118,17:50,12,26.1
119,17:55,12,26.7
120,18:00,12,26.4
