step,time,#people,temp_out
0,08:00,26,17.8
1,08:05,16,16.3
2,08:10,16,15.7
3,08:15,16,16.3
4,08:20,16,16.7
5,08:25,16,16.6
6,08:30,16,16.1
7,08:35,16,16.4
8,08:40,16,16.5
9,08:45,16,17.6
10,08:50,16,17.8
11,08:55,7,17.7
12,09:00,7,18.1
13,09:05,7,18.4
14,09:10,7,18.0
15,09:15,7,17.6
16,09:20,32,18.5
17,09:25,32,18.5
18,09:30,32,18.7
19,09:35,32,19.4
20,09:40,32,19.2
21,09:45,32,19.2
22,09:50,32,19.4
23,09:55,32,19.8
24,10:00,32,19.3
25,10:05,14,19.8
26,10:10,14,20.4
27,10:15,14,21.5
28,10:20,14,20.8
29,10:25,23,19.2
30,10:30,23,18.9
31,10:35,23,19.3
32,10:40,23,19.8
33,10:45,23,20.1
34,10:50,23,19.6
35,10:55,21,19.4
36,11:00,21,19.2
37,11:05,21,20.0
38,11:10,21,20.5
39,11:15,21,20.4
40,11:20,21,21.0
41,11:25,21,21.1
42,11:30,22,21.0
43,11:35,22,20.2
44,11:40,22,20.1
45,11:45,22,19.2
46,11:50,22,19.0
47,11:55,22,20.0
48,12:00,22,20.0
49,12:05,2,20.1
50,12:10,2,20.3
51,12:15,2,19.9
52,12:20,2,20.7
53,12:25,34,21.0
54,12:30,34,20.1
55,12:35,34,19.7
56,12:40,34,18.4
57,12:45,34,19.3
58,12:50,34,20.0
59,12:55,34,20.9
60,13:00,34,20.4
61,13:05,20,19.5
62,13:10,20,18.7
63,13:15,20,18.7
64,13:20,20,18.8
65,13:25,20,19.1
66,13:30,20,19.3
67,13:35,20,19.6
68,13:40,28,19.8
69,13:45,28,19.8
70,13:50,21,19.6
71,13:55,21,18.9
72,14:00,21,19.3
73,14:05,21,19.0
74,14:10,21,18.7
75,14:15,29,18.2
76,14:20,29,18.6
77,14:25,29,18.1
78,14:30,29,17.7
79,14:35,29,16.4
80,14:40,29,16.1
81,14:45,29,15.4
82,14:50,29,15.8
83,14:55,29,15.7
84,15:00,29,16.2
85,15:05,0,15.5
86,15:10,0,15.2
87,15:15,0,15.4
88,15:20,0,15.8
89,15:25,0,16.6
90,15:30,0,17.0
91,15:35,0,16.5
92,15:40,0,15.6
93,15:45,0,15.9
94,15:50,11,16.4
95,15:55,11,15.9
96,16:00,11,15.2
97,16:05,11,15.5
98,16:10,11,16.4
99,16:15,11,15.7
100,16:20,11,15.3
101,16:25,11,15.5
102,16:30,30,15.1
103,16:35,30,16.2
104,16:40,30,16.0
105,16:45,30,15.4
106,16:50,30,16.3
107,16:55,30,17.1
108,17:00,30,17.3
109,17:05,30,17.5
110,17:10,30,17.8
111,17:15,26,17.1
112,17:20,26,17.8
113,17:25,26,18.3
114,17:30,26,17.6
115,17:35,41,17.6
116,17:40,41,16.9
117,17:45,41,16.7
118,17:50,41,16.8
119,17:55,41,16.2
120,18:00,41,15.9
