step,time,#people,temp_out
0,08:00,23,9.8
1,08:05,23,9.8
2,08:10,23,9.7
3,08:15,23,9.1
4,08:20,48,9.0
5,08:25,48,8.8
6,08:30,48,9.4
7,08:35,48,10.0
8,08:40,48,11.1
9,08:45,48,10.9
10,08:50,48,11.3
11,08:55,48,11.3
12,09:00,48,11.4
13,09:05,0,11.2
14,09:10,0,10.6
15,09:15,0,10.7
16,09:20,0,10.8
17,09:25,0,11.3
18,09:30,0,11.1
19,09:35,35,10.8
20,09:40,35,10.8
21,09:45,35,11.4
22,09:50,35,10.8
23,09:55,35,11.0
24,10:00,35,11.1
25,10:05,35,10.7
26,10:10,35,10.2
27,10:15,35,10.7
28,10:20,35,10.9
29,10:25,49,11.2
30,10:30,49,10.7
31,10:35,49,10.9
32,10:40,49,10.9
33,10:45,49,10.9
34,10:50,49,10.8
35,10:55,49,11.0
36,11:00,49,12.1
37,11:05,49,11.8
38,11:10,49,12.4
39,11:15,40,11.5
40,11:20,40,11.4
41,11:25,40,11.4
42,11:30,40,10.6
43,11:35,40,10.9
44,11:40,40,11.4
45,11:45,2,12.0
46,11:50,2,12.2
47,11:55,2,12.2
48,12:00,2,12.8
49,12:05,2,13.0
50,12:10,2,13.4
51,12:15,2,13.8
52,12:20,2,13.1
53,12:25,2,12.2
54,12:30,2,12.5
55,12:35,15,12.3
56,12:40,15,11.8
57,12:45,15,10.3
58,12:50,26,10.9
59,12:55,26,11.5
60,13:00,26,11.5
61,13:05,26,12.1
62,13:10,26,13.0
63,13:15,20,13.3
64,13:20,20,12.3
65,13:25,20,11.9
66,13:30,20,12.0
67,13:35,20,12.1
68,13:40,20,12.2
69,13:45,20,12.3
70,13:50,20,12.4
71,13:55,29,12.3
72,14:00,29,12.5
73,14:05,29,12.4
74,14:10,29,13.6
75,14:15,29,14.0
76,14:20,29,14.4
77,14:25,14,14.7
78,14:30,14,14.4
79,14:35,14,14.4
80,14:40,14,14.2
81,14:45,23,13.6
82,14:50,23,14.0
83,14:55,23,14.1
84,15:00,23,14.2
85,15:05,23,14.2
86,15:10,23,14.3
87,15:15,23,14.8
88,15:20,23,14.7
89,15:25,23,14.3
90,15:30,26,14.6
91,15:35,26,14.1
92,15:40,26,14.2
93,15:45,26,14.1
94,15:50,30,14.5
95,15:55,30,15.0
96,16:00,30,15.3
97,16:05,30,14.8
98,16:10,30,14.8
99,16:15,30,15.5
100,16:20,13,15.0
101,16:25,13,14.7
102,16:30,13,14.3
103,16:35,13,14.1
104,16:40,13,13.4
105,16:45,13,13.6
106,16:50,13,14.2
107,16:55,0,14.6
108,17:00,0,15.0
109,17:05,0,14.4
110,17:10,0,14.0
111,17:15,0,13.7
112,17:20,0,13.5
113,17:25,17,12.3
114,17:30,17,11.7
115,17:35,17,11.2
116,17:40,17,11.3
117,17:45,17,12.3
118,17:50,17,11.6
119,17:55,17,11.3
120,18:00,17,11.1
