step,time,#people,temp_out
0,08:00,28,11.0
1,08:05,28,11.4
2,08:10,28,11.6
3,08:15,28,12.6
4,08:20,28,12.4
5,08:25,28,12.0
6,08:30,28,12.9
7,08:35,15,13.7
8,08:40,15,13.4
9,08:45,15,13.2
10,08:50,15,13.1
11,08:55,15,12.2
12,09:00,15,11.8
13,09:05,15,11.5
14,09:10,15,11.3
15,09:15,45,10.4
16,09:20,45,10.6
17,09:25,45,11.0
18,09:30,45,11.0
19,09:35,45,11.6
20,09:40,45,11.9
21,09:45,45,12.5
22,09:50,45,12.1
23,09:55,45,10.9
24,10:00,45,10.9
25,10:05,19,10.9
26,10:10,19,10.9
27,10:15,19,10.9
28,10:20,19,10.9
29,10:25,19,11.0
30,10:30,19,11.4
31,10:35,19,12.3
32,10:40,19,12.2
33,10:45,16,12.4
34,10:50,16,13.1
35,10:55,16,13.6
36,11:00,16,13.4
37,11:05,16,13.9
38,11:10,16,13.4
39,11:15,16,12.0
40,11:20,16,12.1
41,11:25,11,12.1
42,11:30,11,11.9
43,11:35,11,12.2
44,11:40,11,12.7
45,11:45,13,12.4
46,11:50,13,12.9
47,11:55,13,12.6
48,12:00,13,13.0
49,12:05,13,12.7
50,12:10,13,13.7
51,12:15,30,14.7
52,12:20,30,14.4
53,12:25,30,13.6
54,12:30,30,13.2
55,12:35,16,12.8
56,12:40,16,13.1
57,12:45,16,13.3
58,12:50,16,12.9
59,12:55,30,13.0
60,13:00,30,12.5
61,13:05,30,12.6
62,13:10,30,12.8
63,13:15,30,12.6
64,13:20,30,13.7
65,13:25,30,12.6
66,13:30,30,12.2
67,13:35,30,11.8
68,13:40,30,11.9
69,13:45,39,11.9
70,13:50,39,11.9
71,13:55,4,12.7
72,14:00,4,13.3
73,14:05,9,13.5
74,14:10,9,12.8
75,14:15,9,13.1
76,14:20,9,13.3
77,14:25,12,13.3
78,14:30,12,13.0
79,14:35,12,13.3
80,14:40,12,12.7
81,14:45,12,12.9
82,14:50,12,12.4
83,14:55,12,12.2
84,15:00,12,11.8
85,15:05,10,11.8
86,15:10,10,11.9
87,15:15,10,11.8
88,15:20,10,11.4
89,15:25,10,11.0
90,15:30,10,11.3
91,15:35,3,11.0
92,15:40,3,11.7
93,15:45,3,11.9
94,15:50,3,12.1
95,15:55,3,11.1
96,16:00,3,10.2
97,16:05,3,9.4
98,16:10,3,9.2
99,16:15,3,9.0
100,16:20,27,8.7
101,16:25,27,8.8
102,16:30,27,9.3
103,16:35,27,9.4
104,16:40,27,9.2
105,16:45,27,9.2
106,16:50,28,9.0
107,16:55,28,9.4
108,17:00,28,9.3
109,17:05,28,9.1
110,17:10,28,9.5
111,17:15,28,9.1
112,17:20,28,10.0
113,17:25,44,9.9
114,17:30,44,10.3
115,17:35,44,9.6
116,17:40,44,9.0
117,17:45,44,9.3
118,17:50,44,9.5
119,17:55,44,9.7
120,18:00,44,9.2
