step,time,#people,temp_out
0,08:00,39,21.4
1,08:05,39,21.3
2,08:10,39,21.7
3,08:15,39,22.2
4,08:20,39,23.0
5,08:25,39,22.9
6,08:30,39,22.8
7,08:35,39,22.9
8,08:40,24,23.2
9,08:45,24,24.2
10,08:50,24,24.0
11,08:55,24,23.9
12,09:00,24,23.2
13,09:05,24,22.9
14,09:10,24,22.8
15,09:15,24,22.1
16,09:20,24,21.9
17,09:25,24,21.8
18,09:30,21,22.3
19,09:35,21,22.2
20,09:40,21,22.4
21,09:45,21,21.9
22,09:50,21,22.2
23,09:55,21,22.4
24,10:00,21,22.1
25,10:05,21,21.8
26,10:10,47,21.5
27,10:15,47,21.3
28,10:20,47,20.4
29,10:25,47,20.5
30,10:30,47,20.7
31,10:35,47,21.3
32,10:40,47,22.3
33,10:45,25,22.1
34,10:50,25,21.9
35,10:55,21,21.6
36,11:00,21,21.4
37,11:05,21,21.3
38,11:10,21,21.8
39,11:15,21,21.3
40,11:20,21,21.9
41,11:25,21,22.4
42,11:30,15,22.6
43,11:35,15,23.1
44,11:40,15,22.3
45,11:45,15,21.8
46,11:50,43,21.5
47,11:55,43,21.4
48,12:00,43,21.9
49,12:05,43,21.9
50,12:10,45,21.6
51,12:15,45,21.3
52,12:20,45,20.9
53,12:25,45,20.8
54,12:30,45,20.6
55,12:35,45,20.1
56,12:40,45,20.3
57,12:45,45,20.9
58,12:50,49,21.4
59,12:55,49,21.7
60,13:00,49,22.3
61,13:05,44,21.8
62,13:10,44,21.9
63,13:15,44,21.4
64,13:20,44,21.9
65,13:25,44,22.1
66,13:30,44,21.8
67,13:35,44,22.7
68,13:40,44,23.0
69,13:45,44,22.9
70,13:50,34,22.1
71,13:55,34,22.4
72,14:00,34,23.0
73,14:05,34,23.1
74,14:10,12,23.2
75,14:15,12,22.9
76,14:20,12,21.8
77,14:25,12,22.1
78,14:30,12,22.1
79,14:35,12,22.6
80,14:40,12,23.1
81,14:45,12,22.6
82,14:50,12,22.6
83,14:55,12,23.1
84,15:00,23,23.4
85,15:05,23,23.8
86,15:10,23,23.4
87,15:15,23,23.0
88,15:20,23,22.8
89,15:25,23,23.1
90,15:30,45,22.5
91,15:35,45,22.0
92,15:40,45,21.7
93,15:45,45,22.2
94,15:50,45,21.3
95,15:55,45,21.4
96,16:00,46,21.4
97,16:05,46,21.4
98,16:10,46,21.7
99,16:15,46,21.7
100,16:20,46,21.2
101,16:25,46,20.8
102,16:30,46,20.6
103,16:35,46,20.1
104,16:40,46,20.7
105,16:45,29,20.6
106,16:50,29,20.9
107,16:55,29,21.2
108,17:00,29,22.1
109,17:05,29,22.2
110,17:10,40,22.0
111,17:15,40,21.9
112,17:20,40,22.3
113,17:25,40,22.6
114,17:30,40,23.0
115,17:35,30,23.6
116,17:40,30,24.3
117,17:45,30,24.5
118,17:50,30,24.4
119,17:55,23,24.3
120,18:00,23,23.8
