step,time,#people,temp_out
0,08:00,0,21.6
1,08:05,0,20.3
2,08:10,0,21.2
3,08:15,0,21.3
4,08:20,0,22.2
5,08:25,0,23.0
6,08:30,0,23.5
7,08:35,0,23.5
8,08:40,0,23.0
9,08:45,39,22.8
10,08:50,39,22.3
11,08:55,39,22.6
12,09:00,23,22.9
13,09:05,23,22.8
14,09:10,23,23.0
15,09:15,23,23.1
16,09:20,23,23.4
17,09:25,23,23.5
18,09:30,23,23.7
19,09:35,23,24.3
20,09:40,23,23.9
21,09:45,49,23.9
22,09:50,49,23.9
23,09:55,49,23.3
24,10:00,49,22.8
25,10:05,49,22.0
26,10:10,49,21.9
27,10:15,49,21.7
28,10:20,49,22.1
29,10:25,49,22.5
30,10:30,49,22.9
31,10:35,11,22.4
32,10:40,11,22.2
33,10:45,11,21.4
34,10:50,11,21.2
35,10:55,12,20.1
36,11:00,12,19.3
37,11:05,12,18.7
38,11:10,12,18.6
39,11:15,12,18.8
40,11:20,21,18.2
41,11:25,21,19.2
42,11:30,21,19.5
43,11:35,21,19.9
44,11:40,21,20.2
45,11:45,21,20.5
46,11:50,21,20.8
47,11:55,21,20.3
48,12:00,21,20.8
49,12:05,21,21.3
50,12:10,31,21.2
51,12:15,31,20.9
52,12:20,31,22.0
53,12:25,31,22.1
54,12:30,31,22.7
55,12:35,31,23.4
56,12:40,31,23.1
57,12:45,31,22.7
58,12:50,31,23.4
59,12:55,31,22.4
60,13:00,31,22.3
61,13:05,31,22.7
62,13:10,31,22.2
63,13:15,31,22.4
64,13:20,31,21.3
65,13:25,16,20.9
66,13:30,16,21.1
67,13:35,16,21.0
68,13:40,16,20.2
69,13:45,16,20.9
70,13:50,16,22.2
71,13:55,8,22.1
72,14:00,8,21.8
73,14:05,8,22.0
74,14:10,8,21.6
75,14:15,8,21.8
76,14:20,8,21.4
77,14:25,10,21.6
78,14:30,10,21.8
79,14:35,10,22.3
80,14:40,10,23.3
81,14:45,10,23.3
82,14:50,10,22.8
83,14:55,21,23.0
84,15:00,21,22.7
85,15:05,21,22.7
86,15:10,21,23.3
87,15:15,21,23.0
88,15:20,21,23.5
89,15:25,21,23.9
90,15:30,32,23.5
91,15:35,32,23.6
92,15:40,32,23.3
93,15:45,32,23.0
94,15:50,32,22.8
95,15:55,32,23.5
96,16:00,32,23.4
97,16:05,32,22.9
98,16:10,32,22.9
99,16:15,44,23.1
100,16:20,44,21.9
101,16:25,44,22.7
102,16:30,44,22.6
103,16:35,44,22.3
104,16:40,44,22.6
105,16:45,39,22.2
106,16:50,39,23.0
107,16:55,39,22.4
108,17:00,39,22.8
109,17:05,39,22.7
110,17:10,39,23.0
111,17:15,39,22.8
112,17:20,39,22.8
113,17:25,39,22.9
114,17:30,39,23.0
115,17:35,38,24.1
116,17:40,38,23.7
117,17:45,31,23.9
118,17:50,31,23.1
119,17:55,31,22.9
120,18:00,31,23.1
