step,time,#people,temp_out
0,08:00,1,13.9
1,08:05,1,13.9
2,08:10,1,13.7
3,08:15,1,14.0
4,08:20,1,14.3
5,08:25,1,14.2
6,08:30,1,14.1
7,08:35,17,13.2
8,08:40,17,12.6
9,08:45,44,11.9
10,08:50,44,12.3
11,08:55,44,12.4
12,09:00,44,11.9
13,09:05,42,13.1
14,09:10,42,12.6
15,09:15,18,13.7
16,09:20,18,13.1
17,09:25,18,12.5
18,09:30,18,12.7
19,09:35,18,13.0
20,09:40,18,12.4
21,09:45,18,11.8
22,09:50,18,11.8
23,09:55,18,12.8
24,10:00,9,12.5
25,10:05,9,11.8
26,10:10,25,12.2
27,10:15,25,12.1
28,10:20,25,12.3
29,10:25,25,12.4
30,10:30,31,11.8
31,10:35,31,12.3
32,10:40,31,12.8
33,10:45,31,13.4
34,10:50,31,12.6
35,10:55,31,12.0
36,11:00,31,12.4
37,11:05,31,12.3
38,11:10,31,12.9
39,11:15,11,13.5
40,11:20,11,14.3
41,11:25,11,14.2
42,11:30,11,13.0
43,11:35,11,12.8
44,11:40,11,12.1
45,11:45,11,11.9
46,11:50,11,11.1
47,11:55,11,11.0
48,12:00,11,11.2
49,12:05,37,11.3
50,12:10,37,11.0
51,12:15,37,11.2
52,12:20,37,10.8
53,12:25,10,11.4
54,12:30,10,11.9
55,12:35,28,11.3
56,12:40,28,11.4
57,12:45,28,11.2
58,12:50,28,10.6
59,12:55,47,11.4
60,13:00,47,10.5
61,13:05,47,10.1
62,13:10,47,10.1
63,13:15,47,9.2
64,13:20,47,8.7
65,13:25,47,8.9
66,13:30,47,8.6
67,13:35,47,8.5
68,13:40,47,8.4
69,13:45,48,8.1
70,13:50,48,6.7
71,13:55,48,6.4
72,14:00,48,6.8
73,14:05,48,6.8
74,14:10,48,6.1
75,14:15,48,6.9
76,14:20,48,6.6
77,14:25,48,5.8
78,14:30,19,5.6
79,14:35,19,5.7
80,14:40,19,6.3
81,14:45,19,6.8
82,14:50,19,7.3
83,14:55,19,7.0
84,15:00,19,6.8
85,15:05,19,7.2
86,15:10,19,6.8
87,15:15,19,6.7
88,15:20,19,7.2
89,15:25,46,8.0
90,15:30,46,7.3
91,15:35,46,7.6
92,15:40,9,7.4
93,15:45,9,8.3
94,15:50,9,7.9
95,15:55,9,7.7
96,16:00,9,7.9
97,16:05,9,9.1
98,16:10,11,9.3
99,16:15,11,8.9
100,16:20,11,8.8
101,16:25,11,8.7
102,16:30,11,8.7
103,16:35,11,8.3
104,16:40,11,9.0
105,16:45,11,8.7
106,16:50,11,8.3
107,16:55,11,8.6
108,17:00,27,8.7
109,17:05,27,8.9
110,17:10,44,8.5
111,17:15,44,8.4
112,17:20,44,9.0
113,17:25,49,9.8
114,17:30,49,9.7
115,17:35,49,9.7
116,17:40,49,9.3
117,17:45,49,9.7
118,17:50,49,9.6
119,17:55,49,9.7
120,18:00,49,10.1
