step,time,#people,temp_out
0,08:00,10,1.2
1,08:05,10,0.7
2,08:10,10,0.8
3,08:15,10,0.9
4,08:20,10,1.0
5,08:25,10,0.8
6,08:30,10,0.8
7,08:35,35,1.3
8,08:40,35,1.1
9,08:45,35,1.1
10,08:50,35,1.2
11,08:55,35,0.8
12,09:00,35,0.9
13,09:05,35,0.2
14,09:10,19,0.5
15,09:15,19,0.1
16,09:20,19,0.2
17,09:25,19,0.6
18,09:30,19,1.0
19,09:35,19,1.2
20,09:40,19,1.2
21,09:45,19,1.6
22,09:50,24,1.3
23,09:55,24,1.9
24,10:00,24,1.8
25,10:05,24,1.4
26,10:10,24,1.0
27,10:15,24,2.4
28,10:20,24,2.1
29,10:25,24,2.4
30,10:30,24,2.3
31,10:35,24,2.1
32,10:40,14,1.8
33,10:45,14,1.8
34,10:50,14,1.1
35,10:55,14,0.9
36,11:00,14,0.6
37,11:05,14,0.9
38,11:10,14,0.4
39,11:15,14,0.5
40,11:20,18,0.1
41,11:25,18,0.2
42,11:30,18,1.3
43,11:35,18,1.3
44,11:40,18,1.6
45,11:45,18,1.0
46,11:50,18,1.4
47,11:55,18,0.0
48,12:00,32,0.2
49,12:05,32,-0.3
50,12:10,32,-1.1
51,12:15,32,-1.6
52,12:20,32,-1.3
53,12:25,32,-1.0
54,12:30,32,-1.2
55,12:35,23,-1.6
56,12:40,23,-1.6
57,12:45,23,-1.5
58,12:50,23,-1.0
59,12:55,23,-0.6
60,13:00,23,-0.4
61,13:05,23,0.0
62,13:10,23,0.2
63,13:15,31,0.1
64,13:20,31,-0.1
65,13:25,31,0.8
66,13:30,31,0.8
67,13:35,31,0.6
68,13:40,29,0.9
69,13:45,29,1.0
70,13:50,29,1.3
71,13:55,29,1.8
72,14:00,29,2.5
73,14:05,42,3.0
74,14:10,42,3.0
75,14:15,14,3.2
76,14:20,14,3.6
77,14:25,14,4.1
78,14:30,14,3.8
79,14:35,14,3.8
80,14:40,14,4.0
81,14:45,30,3.6
82,14:50,30,4.3
83,14:55,30,4.4
84,15:00,30,4.3
85,15:05,30,4.5
86,15:10,30,4.3
87,15:15,30,4.0
88,15:20,30,4.1
89,15:25,30,4.0
90,15:30,49,4.0
91,15:35,49,3.5
92,15:40,49,4.2
93,15:45,49,4.6
94,15:50,49,4.6
95,15:55,49,5.0
96,16:00,14,4.4
97,16:05,14,4.2
98,16:10,14,3.3
99,16:15,14,3.9
100,16:20,14,4.2
101,16:25,14,3.8
102,16:30,14,3.3
103,16:35,18,3.9
104,16:40,18,3.5
105,16:45,18,3.5
106,16:50,8,2.9
107,16:55,8,3.3
108,17:00,8,3.9
109,17:05,8,4.3
110,17:10,8,4.7
111,17:15,8,5.0
112,17:20,8,5.5
113,17:25,8,5.0
114,17:30,8,5.3
115,17:35,41,4.8
116,17:40,41,4.1
117,17:45,41,5.0
118,17:50,41,5.3
119,17:55,41,5.7
120,18:00,8,6.0
