step,time,#people,temp_out
0,08:00,4,4.8
1,08:05,4,5.2
2,08:10,4,4.7
3,08:15,4,5.2
4,08:20,4,5.8
5,08:25,4,6.0
6,08:30,4,6.1
7,08:35,4,6.5
8,08:40,4,6.5
9,08:45,10,5.6
10,08:50,10,5.0
11,08:55,10,5.3
12,09:00,10,5.5
13,09:05,10,5.0
14,09:10,10,6.1
15,09:15,7,6.4
16,09:20,7,7.0
17,09:25,7,6.3
18,09:30,7,5.7
19,09:35,7,5.9
20,09:40,7,5.8
21,09:45,7,4.9
22,09:50,7,4.9
23,09:55,7,5.0
24,10:00,16,4.4
25,10:05,16,5.0
26,10:10,16,5.5
27,10:15,16,4.6
28,10:20,16,4.5
29,10:25,37,4.5
30,10:30,37,4.8
31,10:35,37,5.0
32,10:40,37,4.2
33,10:45,37,4.3
34,10:50,37,4.0
35,10:55,37,3.1
36,11:00,37,3.1
37,11:05,37,3.2
38,11:10,37,2.1
39,11:15,37,2.7
40,11:20,24,2.5
41,11:25,24,2.3
42,11:30,24,2.3
43,11:35,24,3.0
44,11:40,24,2.4
45,11:45,24,2.6
46,11:50,2,2.3
47,11:55,2,3.4
48,12:00,2,2.8
49,12:05,2,2.8
50,12:10,2,2.5
51,12:15,2,3.2
52,12:20,2,3.5
53,12:25,2,4.2
54,12:30,14,3.8
55,12:35,14,4.1
56,12:40,14,2.9
57,12:45,18,3.1
58,12:50,18,3.6
59,12:55,18,3.5
60,13:00,18,3.0
61,13:05,18,2.2
62,13:10,18,1.6
63,13:15,18,2.1
64,13:20,18,1.8
65,13:25,37,1.3
66,13:30,37,1.3
67,13:35,37,2.0
68,13:40,37,1.9
69,13:45,37,1.6
70,13:50,37,1.3
71,13:55,37,1.5
72,14:00,37,2.4
73,14:05,37,1.5
74,14:10,19,2.4
75,14:15,19,2.5
76,14:20,19,3.2
77,14:25,19,3.7
78,14:30,19,3.2
79,14:35,0,3.1
80,14:40,0,3.7
81,14:45,0,3.2
82,14:50,0,3.0
83,14:55,0,3.0
84,15:00,0,2.8
85,15:05,0,3.1
86,15:10,30,2.6
87,15:15,30,2.0
88,15:20,30,1.6
89,15:25,30,2.3
90,15:30,30,1.7
91,15:35,30,1.4
92,15:40,30,1.7
93,15:45,30,2.1
94,15:50,30,1.6
95,15:55,30,1.3
96,16:00,4,1.2
97,16:05,4,1.6
98,16:10,4,1.9
99,16:15,4,1.3
100,16:20,4,0.9
101,16:25,4,0.5
102,16:30,4,0.3
103,16:35,42,0.7
104,16:40,42,0.7
105,16:45,42,0.5
106,16:50,42,0.7
107,16:55,42,0.1
108,17:00,42,-0.2
109,17:05,42,0.5
110,17:10,45,1.0
111,17:15,45,0.3
112,17:20,45,0.7
113,17:25,45,1.0
114,17:30,45,1.8
115,17:35,45,2.3
116,17:40,45,2.5
117,17:45,45,2.4
118,17:50,45,2.2
119,17:55,45,3.1
120,18:00,31,2.9
