step,time,#people,temp_out
0,08:00,42,22.0
1,08:05,42,21.3
2,08:10,42,20.9
3,08:15,42,21.2
4,08:20,42,21.1
5,08:25,42,22.2
6,08:30,42,22.2
7,08:35,42,23.2
8,08:40,5,23.3
9,08:45,5,23.8
10,08:50,5,23.3
11,08:55,5,23.6
12,09:00,5,23.4
13,09:05,5,23.1
14,09:10,5,22.7
15,09:15,5,23.4
16,09:20,23,22.9
17,09:25,23,22.7
18,09:30,23,22.8
19,09:35,23,22.7
20,09:40,23,22.4
21,09:45,23,22.1
22,09:50,23,21.9
23,09:55,23,22.0
24,10:00,23,21.8
25,10:05,23,22.7
26,10:10,45,23.2
27,10:15,45,23.7
28,10:20,45,22.9
29,10:25,45,23.4
30,10:30,45,23.8
31,10:35,45,23.1
32,10:40,15,23.7
33,10:45,15,23.8
34,10:50,15,22.8
35,10:55,15,22.6
36,11:00,15,22.7
37,11:05,45,22.9
38,11:10,45,22.4
39,11:15,45,21.8
40,11:20,45,22.2
41,11:25,45,21.5
42,11:30,45,21.7
43,11:35,45,22.4
44,11:40,45,22.1
45,11:45,46,21.9
46,11:50,46,21.9
47,11:55,46,22.4
48,12:00,46,23.3
49,12:05,46,23.4
50,12:10,46,23.7
51,12:15,46,23.2
52,12:20,46,23.3
53,12:25,46,22.2
54,12:30,46,21.9
55,12:35,35,22.4
56,12:40,35,22.4
57,12:45,35,23.0
58,12:50,35,23.6
59,12:55,35,23.1
60,13:00,35,22.8
61,13:05,35,22.2
62,13:10,35,22.2
63,13:15,35,22.1
64,13:20,35,22.4
65,13:25,9,22.4
66,13:30,9,22.4
67,13:35,30,22.0
68,13:40,30,23.0
69,13:45,30,23.1
70,13:50,30,22.5
71,13:55,30,23.1
72,14:00,30,22.8
73,14:05,30,22.2
74,14:10,30,22.4
75,14:15,30,22.1
76,14:20,29,22.4
77,14:25,29,22.5
78,14:30,29,22.7
79,14:35,29,23.2
80,14:40,29,24.0
81,14:45,29,24.4
82,14:50,29,25.4
83,14:55,18,25.0
84,15:00,18,24.8
85,15:05,18,25.4
86,15:10,45,25.7
87,15:15,45,25.5
88,15:20,45,25.1
89,15:25,45,25.1
90,15:30,45,25.2
91,15:35,45,26.4
92,15:40,45,26.6
93,15:45,41,26.8
94,15:50,41,26.0
95,15:55,41,26.3
96,16:00,24,26.9
97,16:05,24,27.0
98,16:10,24,25.7
99,16:15,5,25.2
100,16:20,5,24.6
101,16:25,5,23.9
102,16:30,5,23.3
103,16:35,5,22.9
104,16:40,20,24.0
105,16:45,20,24.6
106,16:50,20,24.2
107,16:55,20,24.0
108,17:00,20,24.4
109,17:05,16,23.2
110,17:10,16,22.0
111,17:15,16,20.7
112,17:20,16,20.6
113,17:25,16,20.4
114,17:30,16,20.9
115,17:35,16,20.6
116,17:40,16,20.4
117,17:45,44,19.8
118,17:50,44,19.9
119,17:55,44,19.5
120,18:00,44,19.8
