step,time,#people,temp_out
0,08:00,24,6.5
1,08:05,24,5.8
2,08:10,24,5.5
3,08:15,24,5.8
4,08:20,24,6.3
5,08:25,24,7.1
6,08:30,24,8.1
7,08:35,26,7.7
8,08:40,26,8.4
9,08:45,26,8.8
10,08:50,25,9.6
11,08:55,25,9.9
12,09:00,25,10.4
13,09:05,25,10.8
14,09:10,41,11.0
15,09:15,41,11.8
16,09:20,41,11.8
17,09:25,41,12.2
18,09:30,41,12.2
19,09:35,10,12.5
20,09:40,10,12.8
21,09:45,10,12.9
22,09:50,10,12.6
23,09:55,10,12.9
24,10:00,10,14.1
25,10:05,10,14.2
26,10:10,10,13.7
27,10:15,10,14.4
28,10:20,10,13.9
29,10:25,47,14.2
30,10:30,47,15.3
31,10:35,47,14.7
32,10:40,47,15.0
33,10:45,47,15.0
34,10:50,18,14.4
35,10:55,18,14.2
36,11:00,18,14.2
37,11:05,21,15.5
38,11:10,21,15.7
39,11:15,21,15.8
40,11:20,21,15.8
41,11:25,21,16.1
42,11:30,2,15.9
43,11:35,2,15.8
44,11:40,2,15.7
45,11:45,2,15.6
46,11:50,2,15.5
47,11:55,29,15.6
48,12:00,29,15.9
49,12:05,29,15.9
50,12:10,29,15.1
51,12:15,34,15.6
52,12:20,34,15.8
53,12:25,34,16.4
54,12:30,34,16.7
55,12:35,34,16.4
56,12:40,34,16.9
57,12:45,36,16.7
58,12:50,36,16.8
59,12:55,36,17.2
60,13:00,36,17.7
61,13:05,36,17.9
62,13:10,36,17.4
63,13:15,36,17.5
64,13:20,36,16.7
65,13:25,36,16.9
66,13:30,28,17.2
67,13:35,28,16.4
68,13:40,28,15.8
69,13:45,28,16.3
70,13:50,28,17.4
71,13:55,28,18.3
72,14:00,28,18.4
73,14:05,28,18.2
74,14:10,28,18.8
75,14:15,28,19.4
76,14:20,39,18.7
77,14:25,39,18.4
78,14:30,39,18.0
79,14:35,39,17.7
80,14:40,39,17.4
81,14:45,39,16.5
82,14:50,39,16.6
83,14:55,18,17.1
84,15:00,18,17.1
85,15:05,18,17.5
86,15:10,32,17.2
87,15:15,32,17.7
88,15:20,32,17.7
89,15:25,32,17.7
90,15:30,32,17.2
91,15:35,32,17.1
92,15:40,32,17.2
93,15:45,32,18.1
94,15:50,32,17.5
95,15:55,30,17.9
96,16:00,30,18.7
97,16:05,30,19.2
98,16:10,30,19.3
99,16:15,30,18.8
100,16:20,30,18.7
101,16:25,30,18.7
102,16:30,30,18.0
103,16:35,32,18.1
104,16:40,32,18.5
105,16:45,32,18.5
106,16:50,32,17.8
107,16:55,13,17.7
108,17:00,13,16.9
109,17:05,13,17.3
110,17:10,13,17.0
111,17:15,13,17.2
112,17:20,13,17.8
113,17:25,13,18.1
114,17:30,13,18.0
115,17:35,46,19.3
116,17:40,46,19.9
117,17:45,46,18.9
118,17:50,46,18.7
119,17:55,46,17.4
120,18:00,46,16.8
