step,time,#people,temp_out
0,08:00,48,20.2
1,08:05,48,20.4
2,08:10,48,20.9
3,08:15,48,20.8
4,08:20,48,20.3
5,08:25,48,20.1
6,08:30,48,20.4
7,08:35,28,19.6
8,08:40,28,19.1
9,08:45,40,19.4
10,08:50,40,19.4
11,08:55,40,19.4
12,09:00,40,18.8
13,09:05,40,18.7
14,09:10,18,17.8
15,09:15,18,17.5
16,09:20,48,17.3
17,09:25,48,17.1
18,09:30,48,16.7
19,09:35,48,16.4
20,09:40,48,17.4
21,09:45,39,18.0
22,09:50,39,17.8
23,09:55,39,18.1
24,10:00,15,17.5
25,10:05,15,16.8
26,10:10,15,16.8
27,10:15,15,16.5
28,10:20,23,17.5
29,10:25,23,17.4
30,10:30,26,17.5
31,10:35,26,18.3
32,10:40,27,18.9
33,10:45,27,19.5
34,10:50,27,20.2
35,10:55,27,19.7
36,11:00,3,18.7
37,11:05,3,19.6
38,11:10,3,18.7
39,11:15,3,18.3
40,11:20,3,18.5
41,11:25,3,19.2
42,11:30,44,18.9
43,11:35,44,18.0
44,11:40,44,18.7
45,11:45,44,19.4
46,11:50,44,19.4
47,11:55,44,18.8
48,12:00,18,18.9
49,12:05,18,18.6
50,12:10,18,17.7
51,12:15,18,17.7
52,12:20,18,17.6
53,12:25,18,17.1
54,12:30,18,18.0
55,12:35,18,17.6
56,12:40,18,17.7
57,12:45,18,18.3
58,12:50,4,19.2
59,12:55,4,19.2
60,13:00,4,19.4
61,13:05,4,19.0
62,13:10,4,20.0
63,13:15,4,20.6
64,13:20,4,20.6
65,13:25,5,20.6
66,13:30,5,20.2
67,13:35,5,19.3
68,13:40,5,18.8
69,13:45,1,18.9
70,13:50,1,19.5
71,13:55,1,18.5
72,14:00,1,18.2
73,14:05,1,17.7
74,14:10,1,18.2
75,14:15,27,18.4
76,14:20,27,18.0
77,14:25,27,18.4
78,14:30,27,17.8
79,14:35,27,18.4
80,14:40,27,18.0
81,14:45,27,17.7
82,14:50,27,18.9
83,14:55,27,18.6
84,15:00,31,19.0
85,15:05,31,19.3
86,15:10,31,19.1
87,15:15,31,19.0
88,15:20,31,18.8
89,15:25,31,19.1
90,15:30,31,19.5
91,15:35,31,19.1
92,15:40,31,19.8
93,15:45,31,19.8
94,15:50,48,20.5
95,15:55,48,20.6
96,16:00,48,21.5
97,16:05,10,21.7
98,16:10,10,21.7
99,16:15,10,22.0
100,16:20,10,22.2
101,16:25,10,23.0
102,16:30,10,22.6
103,16:35,10,22.5
104,16:40,32,22.3
105,16:45,32,21.7
106,16:50,27,22.1
107,16:55,27,22.2
108,17:00,27,21.9
109,17:05,27,22.5
110,17:10,27,22.5
111,17:15,27,22.7
112,17:20,27,22.4
113,17:25,27,22.6
114,17:30,3,22.0
115,17:35,3,21.2
116,17:40,3,20.2
117,17:45,3,20.1
118,17:50,3,20.3
119,17:55,3,20.2
120,18:00,3,19.8
