step,time,#people,temp_out
0,08:00,10,10.5
1,08:05,10,10.7
2,08:10,10,10.5
3,08:15,10,9.6
4,08:20,10,9.3
5,08:25,45,8.9
6,08:30,45,9.0
7,08:35,45,8.0
8,08:40,45,8.6
9,08:45,45,9.0
10,08:50,45,9.4
11,08:55,45,9.1
12,09:00,45,8.5
13,09:05,19,9.4
14,09:10,19,9.6
15,09:15,19,10.1
16,09:20,19,10.1
17,09:25,10,9.2
18,09:30,10,8.6
19,09:35,10,8.4
20,09:40,10,8.2
21,09:45,10,8.0
22,09:50,12,8.5
23,09:55,12,8.3
24,10:00,12,8.3
25,10:05,12,7.1
26,10:10,12,7.0
27,10:15,12,7.9
28,10:20,43,7.8
29,10:25,43,8.3
30,10:30,26,7.8
31,10:35,26,7.7
32,10:40,26,8.1
33,10:45,26,7.9
34,10:50,26,7.4
35,10:55,26,7.1
36,11:00,26,6.1
37,11:05,26,5.8
38,11:10,26,5.8
39,11:15,26,5.2
40,11:20,28,6.1
41,11:25,28,5.0
42,11:30,28,4.4
43,11:35,28,3.7
44,11:40,28,2.4
45,11:45,28,2.2
46,11:50,28,3.2
47,11:55,28,2.9
48,12:00,28,3.3
49,12:05,32,5.1
50,12:10,32,4.0
51,12:15,32,3.8
52,12:20,11,3.6
53,12:25,11,4.2
54,12:30,11,3.7
55,12:35,34,4.3
56,12:40,34,4.6
57,12:45,34,5.0
58,12:50,34,6.0
59,12:55,34,5.7
60,13:00,7,5.6
61,13:05,7,6.0
62,13:10,7,6.0
63,13:15,7,6.4
64,13:20,7,6.9
65,13:25,7,6.8
66,13:30,7,6.0
67,13:35,7,6.6
68,13:40,7,6.5
69,13:45,7,6.8
70,13:50,33,8.0
71,13:55,33,9.0
72,14:00,33,8.6
73,14:05,33,8.4
74,14:10,33,8.7
75,14:15,33,8.0
76,14:20,33,7.9
77,14:25,9,8.4
78,14:30,9,9.1
79,14:35,9,9.2
80,14:40,8,9.7
81,14:45,8,9.7
82,14:50,8,10.4
83,14:55,8,9.9
84,15:00,8,9.5
85,15:05,8,9.6
86,15:10,8,9.7
87,15:15,8,8.3
88,15:20,19,8.5
89,15:25,19,8.2
90,15:30,19,9.0
91,15:35,19,9.6
92,15:40,19,9.0
93,15:45,40,8.2
94,15:50,40,8.3
95,15:55,40,9.3
96,16:00,40,9.1
97,16:05,40,9.4
98,16:10,40,9.2
99,16:15,40,10.3
100,16:20,40,10.6
101,16:25,40,10.4
102,16:30,40,10.9
103,16:35,22,10.4
104,16:40,22,11.4
105,16:45,22,11.6
106,16:50,22,12.0
107,16:55,22,12.0
108,17:00,22,12.8
109,17:05,22,12.8
110,17:10,22,12.2
111,17:15,49,12.5
112,17:20,49,12.4
113,17:25,49,12.3
114,17:30,49,12.1
115,17:35,49,12.2
116,17:40,49,12.2
117,17:45,49,12.1
118,17:50,49,12.3
119,17:55,48,11.8
120,18:00,48,12.0
