step,time,#people,temp_out
0,08:00,18,21.8
1,08:05,18,20.9
2,08:10,18,20.5
3,08:15,18,21.1
4,08:20,18,21.0
5,08:25,4,20.2
6,08:30,4,20.5
7,08:35,4,20.7
8,08:40,21,20.8
9,08:45,21,20.6
10,08:50,21,20.0
11,08:55,21,21.2
12,09:00,21,21.8
13,09:05,21,22.2
14,09:10,21,21.7
15,09:15,21,23.1
16,09:20,46,23.1
17,09:25,46,23.7
18,09:30,46,24.4
19,09:35,46,24.5
20,09:40,46,24.4
21,09:45,38,24.5
22,09:50,38,25.4
23,09:55,38,24.8
24,10:00,38,24.6
25,10:05,28,24.8
26,10:10,28,24.9
27,10:15,28,24.2
28,10:20,28,24.4
29,10:25,28,24.8
30,10:30,22,23.8
31,10:35,22,23.3
32,10:40,22,23.4
33,10:45,22,24.2
34,10:50,22,24.0
35,10:55,22,23.7
36,11:00,22,23.7
37,11:05,22,24.2
38,11:10,6,24.5
39,11:15,6,25.2
40,11:20,6,24.4
41,11:25,6,24.2
42,11:30,6,23.5
43,11:35,6,23.2
44,11:40,6,22.8
45,11:45,7,23.0
46,11:50,7,23.1
47,11:55,46,23.1
48,12:00,46,23.4
49,12:05,46,22.4
50,12:10,46,21.2
51,12:15,29,20.9
52,12:20,29,21.2
53,12:25,29,21.2
54,12:30,2,20.9
55,12:35,2,20.9
56,12:40,2,21.0
57,12:45,2,21.4
58,12:50,2,20.8
59,12:55,2,22.6
60,13:00,2,21.7
61,13:05,2,21.7
62,13:10,8,22.1
63,13:15,8,22.2
64,13:20,8,22.6
65,13:25,27,23.6
66,13:30,27,24.3
67,13:35,27,24.1
68,13:40,12,23.9
69,13:45,12,23.6
70,13:50,12,22.9
71,13:55,12,22.7
72,14:00,12,23.6
73,14:05,12,24.2
74,14:10,12,23.9
75,14:15,12,24.2
76,14:20,12,24.5
77,14:25,12,24.3
78,14:30,45,24.3
79,14:35,45,24.2
80,14:40,45,22.7
81,14:45,45,22.7
82,14:50,45,24.1
83,14:55,45,25.2
84,15:00,45,25.1
85,15:05,45,25.7
86,15:10,45,25.5
87,15:15,17,25.2
88,15:20,17,24.4
89,15:25,37,24.5
90,15:30,37,25.0
91,15:35,37,25.2
92,15:40,37,24.7
93,15:45,10,23.9
94,15:50,10,23.7
95,15:55,10,22.9
96,16:00,10,22.4
97,16:05,10,22.0
98,16:10,10,21.8
99,16:15,10,22.0
100,16:20,10,22.2
101,16:25,10,22.8
102,16:30,10,23.2
103,16:35,31,23.7
104,16:40,31,22.6
105,16:45,31,22.7
106,16:50,31,23.4
107,16:55,31,23.3
108,17:00,31,22.9
109,17:05,25,23.2
110,17:10,25,23.1
111,17:15,25,24.4
112,17:20,25,24.3
113,17:25,25,24.6
114,17:30,25,24.2
115,17:35,25,24.1
116,17:40,25,23.6
117,17:45,25,24.0
118,17:50,25,24.0
119,17:55,25,24.3
120,18:00,25,25.1
