step,time,#people,temp_out
0,08:00,15,8.5
1,08:05,15,9.0
2,08:10,15,9.6
3,08:15,15,9.1
4,08:20,15,9.5
5,08:25,15,9.4
6,08:30,49,10.0
7,08:35,49,9.9
8,08:40,49,9.7
9,08:45,49,10.2
10,08:50,8,10.5
11,08:55,8,10.7
12,09:00,8,10.8
13,09:05,8,10.1
14,09:10,8,11.2
15,09:15,8,11.2
16,09:20,8,10.2
17,09:25,8,9.9
18,09:30,27,10.0
19,09:35,27,9.8
20,09:40,27,10.3
21,09:45,7,10.2
22,09:50,7,11.1
23,09:55,0,10.3
24,10:00,0,10.8
25,10:05,20,11.2
26,10:10,20,10.7
27,10:15,20,10.0
28,10:20,20,10.4
29,10:25,20,9.5
30,10:30,13,9.8
31,10:35,13,9.4
32,10:40,13,9.5
33,10:45,13,9.1
34,10:50,13,9.8
35,10:55,13,9.1
36,11:00,13,8.2
37,11:05,43,9.0
38,11:10,43,8.7
39,11:15,43,9.2
40,11:20,16,8.5
41,11:25,16,9.1
42,11:30,16,8.8
43,11:35,16,8.8
44,11:40,16,8.7
45,11:45,16,8.3
46,11:50,16,8.2
47,11:55,34,8.5
48,12:00,34,9.0
49,12:05,34,8.7
50,12:10,2,8.6
51,12:15,2,9.1
52,12:20,2,8.5
53,12:25,2,8.5
54,12:30,2,9.5
55,12:35,2,9.2
56,12:40,2,9.6
57,12:45,2,9.3
58,12:50,40,9.7
59,12:55,40,10.0
60,13:00,40,9.8
61,13:05,40,9.5
62,13:10,40,9.0
63,13:15,40,8.6
64,13:20,11,9.0
65,13:25,11,9.9
66,13:30,11,9.4
67,13:35,11,10.7
68,13:40,30,9.3
69,13:45,30,8.3
70,13:50,30,8.1
71,13:55,30,7.9
72,14:00,30,7.0
73,14:05,30,6.3
74,14:10,46,6.0
75,14:15,46,6.0
76,14:20,46,6.8
77,14:25,46,6.1
78,14:30,46,4.4
79,14:35,46,5.3
80,14:40,43,5.1
81,14:45,43,4.4
82,14:50,43,4.4
83,14:55,39,4.6
84,15:00,39,4.2
85,15:05,39,3.9
86,15:10,39,4.4
87,15:15,39,5.2
88,15:20,39,3.7
89,15:25,39,4.5
90,15:30,39,5.0
91,15:35,39,4.2
92,15:40,39,4.1
93,15:45,39,4.2
94,15:50,39,4.2
95,15:55,39,4.1
96,16:00,39,3.9
97,16:05,39,3.4
98,16:10,39,3.0
99,16:15,39,3.7
100,16:20,20,4.1
101,16:25,20,3.8
102,16:30,20,3.8
103,16:35,20,3.9
104,16:40,20,4.2
105,16:45,20,4.6
106,16:50,20,4.8
107,16:55,20,4.9
108,17:00,20,5.4
109,17:05,20,5.5
110,17:10,20,5.1
111,17:15,20,5.3
112,17:20,20,5.1
113,17:25,20,5.2
114,17:30,20,4.5
115,17:35,3,4.4
116,17:40,3,4.5
117,17:45,38,4.4
118,17:50,38,4.5
119,17:55,12,3.8
120,18:00,12,3.3
