step,time,#people,temp_out
0,08:00,46,1.5
1,08:05,46,1.0
2,08:10,46,0.7
3,08:15,46,-0.0
4,08:20,46,0.3
5,08:25,46,0.2
6,08:30,46,1.4
7,08:35,46,2.0
8,08:40,10,1.8
9,08:45,10,1.9
10,08:50,10,1.9
11,08:55,10,1.7
12,09:00,9,2.0
13,09:05,9,2.1
14,09:10,9,1.9
15,09:15,9,2.1
16,09:20,9,2.0
17,09:25,9,2.1
18,09:30,9,2.1
19,09:35,9,2.2
20,09:40,9,2.1
21,09:45,9,2.4
22,09:50,9,2.9
23,09:55,9,3.0
24,10:00,48,3.3
25,10:05,48,3.4
26,10:10,48,3.1
27,10:15,48,2.6
28,10:20,48,2.8
29,10:25,48,3.1
30,10:30,48,2.5
31,10:35,48,2.1
32,10:40,48,2.6
33,10:45,48,2.5
34,10:50,15,2.8
35,10:55,15,2.4
36,11:00,15,3.1
37,11:05,15,2.5
38,11:10,27,2.3
39,11:15,27,1.4
40,11:20,43,1.4
41,11:25,43,1.4
42,11:30,43,1.5
43,11:35,43,1.7
44,11:40,43,1.1
45,11:45,41,1.3
46,11:50,41,1.5
47,11:55,41,0.9
48,12:00,41,1.0
49,12:05,41,0.4
50,12:10,41,0.4
51,12:15,8,0.0
52,12:20,8,-0.8
53,12:25,8,-0.9
54,12:30,8,-0.1
55,12:35,44,0.3
56,12:40,44,0.4
57,12:45,44,0.0
58,12:50,44,-0.4
59,12:55,44,-0.4
60,13:00,44,-1.4
61,13:05,17,-0.9
62,13:10,17,-1.1
63,13:15,17,-1.6
64,13:20,17,-0.9
65,13:25,17,-0.9
66,13:30,17,-1.4
67,13:35,17,-1.3
68,13:40,17,-1.4
69,13:45,17,-1.3
70,13:50,17,-1.6
71,13:55,39,-2.0
72,14:00,39,-2.1
73,14:05,39,-1.4
74,14:10,39,-1.0
75,14:15,22,-0.5
76,14:20,22,-0.2
77,14:25,10,-0.8
78,14:30,10,-1.5
79,14:35,10,-1.5
80,14:40,10,-0.6
81,14:45,19,-1.0
82,14:50,19,-0.6
83,14:55,19,-0.4
84,15:00,19,-0.0
85,15:05,19,-0.4
86,15:10,19,0.2
87,15:15,19,-0.0
88,15:20,19,-0.7
89,15:25,19,-1.1
90,15:30,42,-1.3
91,15:35,42,-1.7
92,15:40,42,-1.7
93,15:45,42,-1.3
94,15:50,42,-1.8
95,15:55,42,-1.4
96,16:00,42,-1.8
97,16:05,42,-1.5
98,16:10,42,-1.5
99,16:15,42,-1.7
100,16:20,37,-2.1
101,16:25,37,-1.9
102,16:30,37,-1.3
103,16:35,37,-1.7
104,16:40,47,-3.0
105,16:45,47,-3.1
106,16:50,47,-2.9
107,16:55,47,-2.7
108,17:00,30,-2.9
109,17:05,30,-3.4
110,17:10,30,-3.3
111,17:15,30,-3.5
112,17:20,30,-3.8
113,17:25,30,-3.5
114,17:30,30,-4.0
115,17:35,46,-3.5
116,17:40,46,-3.9
117,17:45,46,-3.9
118,17:50,30,-4.6
119,17:55,30,-4.4
120,18:00,30,-3.4
