step,time,#people,temp_out
0,08:00,18,8.3
1,08:05,18,9.3
2,08:10,18,9.7
3,08:15,18,10.3
4,08:20,18,9.5
5,08:25,20,10.4
6,08:30,20,9.8
7,08:35,20,10.3
8,08:40,20,10.0
9,08:45,20,9.5
10,08:50,20,9.1
11,08:55,20,8.9
12,09:00,20,9.0
13,09:05,20,9.5
14,09:10,36,8.9
15,09:15,36,8.8
16,09:20,36,8.6
17,09:25,36,8.5
18,09:30,36,9.4
19,09:35,36,9.6
20,09:40,36,10.1
21,09:45,36,10.4
22,09:50,44,10.2
23,09:55,44,10.6
24,10:00,44,10.0
25,10:05,44,10.1
26,10:10,44,10.4
27,10:15,44,10.2
28,10:20,44,9.8
29,10:25,44,9.9
30,10:30,44,10.3
31,10:35,44,9.9
32,10:40,12,9.4
33,10:45,12,10.1
34,10:50,12,9.5
35,10:55,12,10.5
36,11:00,12,10.3
37,11:05,49,9.7
38,11:10,49,10.0
39,11:15,14,10.3
40,11:20,14,9.7
41,11:25,14,9.5
42,11:30,14,9.8
43,11:35,14,9.5
44,11:40,6,10.6
45,11:45,6,10.1
46,11:50,6,10.6
47,11:55,40,11.1
48,12:00,40,11.4
49,12:05,3,11.3
50,12:10,3,11.0
51,12:15,0,11.1
52,12:20,0,10.8
53,12:25,0,11.1
54,12:30,0,11.1
55,12:35,0,10.8
56,12:40,0,10.9
57,12:45,24,10.1
58,12:50,24,9.4
59,12:55,24,9.9
60,13:00,24,9.6
61,13:05,24,10.0
62,13:10,24,9.7
63,13:15,24,9.7
64,13:20,24,10.0
65,13:25,23,10.4
66,13:30,23,10.4
67,13:35,23,10.0
68,13:40,23,10.6
69,13:45,23,9.9
70,13:50,23,10.4
71,13:55,27,11.7
72,14:00,27,11.4
73,14:05,27,12.6
74,14:10,27,12.2
75,14:15,27,12.5
76,14:20,42,12.6
77,14:25,42,12.6
78,14:30,42,12.4
79,14:35,42,13.4
80,14:40,42,13.1
81,14:45,42,12.1
82,14:50,31,12.6
83,14:55,31,12.2
84,15:00,31,11.5
85,15:05,31,12.0
86,15:10,31,12.4
87,15:15,31,12.7
88,15:20,31,13.0
89,15:25,31,13.5
90,15:30,5,13.3
91,15:35,5,14.0
92,15:40,5,13.5
93,15:45,5,13.3
94,15:50,5,13.1
95,15:55,5,13.6
96,16:00,5,13.8
97,16:05,5,14.2
98,16:10,5,14.0
99,16:15,5,14.4
100,16:20,13,14.4
101,16:25,13,14.9
102,16:30,17,13.6
103,16:35,17,13.5
104,16:40,17,14.1
105,16:45,17,14.7
106,16:50,17,15.2
107,16:55,17,15.1
108,17:00,17,15.4
109,17:05,35,15.4
110,17:10,35,15.0
111,17:15,35,15.3
112,17:20,35,15.4
113,17:25,35,15.8
114,17:30,35,16.1
115,17:35,35,16.3
116,17:40,35,16.3
117,17:45,35,17.1
118,17:50,34,17.3
119,17:55,34,17.4
120,18:00,34,17.4
