step,time,#people,temp_out
0,08:00,33,-3.0
1,08:05,33,-3.2
2,08:10,33,-3.2
3,08:15,33,-2.6
4,08:20,2,-1.6
5,08:25,2,-1.2
6,08:30,2,-1.0
7,08:35,2,-1.1
8,08:40,2,-0.4
9,08:45,10,-0.8
10,08:50,10,-0.9
11,08:55,10,-0.7
12,09:00,10,-0.6
13,09:05,10,-0.8
14,09:10,10,0.2
15,09:15,10,-0.1
16,09:20,10,-0.3
17,09:25,10,0.6
18,09:30,10,-0.7
19,09:35,49,-0.0
20,09:40,49,0.3
21,09:45,45,0.7
22,09:50,45,0.6
23,09:55,45,0.3
24,10:00,45,0.8
25,10:05,45,1.0
26,10:10,45,1.1
27,10:15,38,1.3
28,10:20,38,1.2
29,10:25,38,1.3
30,10:30,38,1.2
31,10:35,38,1.2
32,10:40,38,1.4
33,10:45,5,1.5
34,10:50,5,1.7
35,10:55,5,1.3
36,11:00,5,0.9
37,11:05,5,0.8
38,11:10,19,-0.3
39,11:15,19,0.1
40,11:20,19,0.5
41,11:25,19,0.9
42,11:30,19,1.1
43,11:35,19,1.1
44,11:40,19,0.2
45,11:45,19,-0.9
46,11:50,47,-1.2
47,11:55,47,-0.9
48,12:00,47,-0.9
49,12:05,47,-0.0
50,12:10,47,0.0
51,12:15,35,-0.3
52,12:20,35,-0.1
53,12:25,35,-0.5
54,12:30,35,-0.2
55,12:35,35,0.5
56,12:40,35,0.4
57,12:45,29,-0.1
58,12:50,29,-0.3
59,12:55,29,-0.9
60,13:00,36,-1.4
61,13:05,36,-2.2
62,13:10,25,-2.5
63,13:15,25,-2.7
64,13:20,25,-2.6
65,13:25,31,-1.6
66,13:30,31,-1.6
67,13:35,31,-1.6
68,13:40,31,-1.6
69,13:45,3,-2.0
70,13:50,3,-1.9
71,13:55,3,-2.3
72,14:00,3,-1.6
73,14:05,3,-2.4
74,14:10,3,-2.6
75,14:15,16,-2.6
76,14:20,16,-2.2
77,14:25,16,-2.1
78,14:30,16,-1.9
79,14:35,41,-1.8
80,14:40,41,-1.2
81,14:45,41,-2.3
82,14:50,41,-2.6
83,14:55,41,-2.4
84,15:00,41,-2.6
85,15:05,41,-2.7
86,15:10,41,-2.6
87,15:15,41,-2.4
88,15:20,41,-2.3
89,15:25,20,-2.3
90,15:30,20,-2.0
91,15:35,20,-1.8
92,15:40,20,-2.0
93,15:45,20,-2.0
94,15:50,20,-1.4
95,15:55,20,-2.0
96,16:00,20,-2.4
97,16:05,20,-1.3
98,16:10,47,-1.1
99,16:15,47,-0.9
100,16:20,47,-0.7
101,16:25,47,-0.3
102,16:30,47,-0.5
103,16:35,14,-0.1
104,16:40,14,-0.1
105,16:45,39,0.3
106,16:50,39,0.9
107,16:55,33,0.1
108,17:00,33,0.3
109,17:05,3,0.5
110,17:10,3,0.2
111,17:15,3,0.1
112,17:20,3,-0.0
113,17:25,3,-0.2
114,17:30,3,-0.6
115,17:35,3,-0.5
116,17:40,19,-0.2
117,17:45,19,0.7
118,17:50,19,-0.3
119,17:55,19,-0.5
120,18:00,19,-1.1
