step,time,#people,temp_out
0,08:00,47,7.5
1,08:05,47,7.7
2,08:10,47,7.5
3,08:15,47,6.9
4,08:20,47,6.3
5,08:25,47,6.3
6,08:30,36,5.3
7,08:35,36,5.1
8,08:40,36,4.9
9,08:45,37,4.4
10,08:50,37,4.4
11,08:55,37,4.3
12,09:00,37,3.6
13,09:05,37,3.8
14,09:10,37,4.0
15,09:15,37,4.4
16,09:20,37,4.2
17,09:25,37,4.4
18,09:30,37,4.8
19,09:35,34,4.9
20,09:40,34,4.7
21,09:45,34,4.9
22,09:50,34,4.6
23,09:55,34,4.6
24,10:00,6,4.4
25,10:05,6,3.9
26,10:10,6,3.5
27,10:15,6,3.8
28,10:20,10,3.9
29,10:25,10,3.8
30,10:30,10,3.1
31,10:35,10,3.5
32,10:40,10,3.2
33,10:45,10,3.4
34,10:50,10,3.3
35,10:55,10,3.6
36,11:00,10,3.2
37,11:05,10,2.8
38,11:10,46,2.9
39,11:15,46,2.9
40,11:20,46,3.0
41,11:25,46,3.2
42,11:30,46,2.9
43,11:35,14,3.2
44,11:40,14,3.0
45,11:45,14,2.6
46,11:50,14,1.3
47,11:55,13,1.3
48,12:00,13,1.5
49,12:05,13,1.6
50,12:10,13,1.6
51,12:15,13,1.4
52,12:20,13,1.8
53,12:25,13,2.4
54,12:30,13,2.3
55,12:35,20,2.6
56,12:40,20,2.7
57,12:45,20,2.8
58,12:50,30,1.9
59,12:55,30,1.9
60,13:00,30,2.6
61,13:05,30,2.0
62,13:10,30,1.1
63,13:15,30,-0.1
64,13:20,30,-0.8
65,13:25,30,-0.5
66,13:30,30,0.0
67,13:35,16,-0.2
68,13:40,16,0.2
69,13:45,16,1.3
70,13:50,16,1.1
71,13:55,16,0.7
72,14:00,16,0.8
73,14:05,16,0.5
74,14:10,16,0.0
75,14:15,7,0.5
76,14:20,7,-0.2
77,14:25,26,-0.2
78,14:30,26,-0.3
79,14:35,26,0.0
80,14:40,26,0.7
81,14:45,26,0.7
82,14:50,26,0.3
83,14:55,33,-0.1
84,15:00,33,0.3
85,15:05,33,0.6
86,15:10,33,1.6
87,15:15,3,2.0
88,15:20,3,3.1
89,15:25,1,2.4
90,15:30,1,2.3
91,15:35,1,2.2
92,15:40,1,1.4
93,15:45,1,1.0
94,15:50,1,1.2
95,15:55,38,0.6
96,16:00,38,0.7
97,16:05,38,1.1
98,16:10,38,0.6
99,16:15,38,0.6
100,16:20,38,1.0
101,16:25,38,1.1
102,16:30,38,1.7
103,16:35,38,1.1
104,16:40,28,1.3
105,16:45,28,1.3
106,16:50,28,1.5
107,16:55,28,1.6
108,17:00,28,2.4
109,17:05,28,2.5
110,17:10,28,2.4
111,17:15,47,3.1
112,17:20,47,3.1
113,17:25,47,3.5
114,17:30,15,3.4
115,17:35,15,2.5
116,17:40,15,2.3
117,17:45,15,2.3
118,17:50,15,2.3
119,17:55,15,2.4
120,18:00,15,1.5
