step,time,#people,temp_out
0,08:00,20,11.4
1,08:05,6,11.9
2,08:10,6,11.9
3,08:15,6,11.6
4,08:20,6,11.9
5,08:25,6,11.6
6,08:30,6,12.5
7,08:35,6,11.8
8,08:40,6,11.5
9,08:45,6,10.8
10,08:50,6,10.5
11,08:55,6,10.7
12,09:00,6,10.2
13,09:05,6,10.4
14,09:10,6,11.7
15,09:15,6,12.1
16,09:20,6,12.3
17,09:25,9,12.2
18,09:30,9,11.5
19,09:35,9,11.9
20,09:40,9,12.8
21,09:45,9,13.0
22,09:50,9,12.2
23,09:55,9,12.9
24,10:00,9,13.0
25,10:05,4,13.2
26,10:10,4,13.8
27,10:15,4,14.2
28,10:20,4,13.7
29,10:25,4,14.5
30,10:30,4,13.8
31,10:35,4,13.8
32,10:40,4,13.6
33,10:45,25,14.0
34,10:50,25,14.1
35,10:55,25,15.6
36,11:00,25,15.2
37,11:05,25,15.0
38,11:10,25,15.2
39,11:15,25,15.2
40,11:20,9,16.2
41,11:25,9,16.3
42,11:30,9,15.6
43,11:35,9,16.1
44,11:40,9,16.6
45,11:45,9,16.5
46,11:50,9,16.9
47,11:55,9,17.4
48,12:00,9,17.9
49,12:05,9,18.0
50,12:10,27,17.5
51,12:15,27,18.1
52,12:20,27,17.7
53,12:25,27,18.4
54,12:30,27,18.4
55,12:35,27,18.5
56,12:40,27,19.2
57,12:45,27,19.6
58,12:50,27,19.6
59,12:55,35,19.8
60,13:00,35,19.2
61,13:05,35,18.9
62,13:10,35,18.7
63,13:15,35,19.1
64,13:20,35,19.6
65,13:25,35,20.2
66,13:30,35,20.3
67,13:35,35,20.1
68,13:40,24,20.5
69,13:45,24,20.7
70,13:50,24,21.2
71,13:55,24,21.4
72,14:00,24,21.6
73,14:05,18,22.4
74,14:10,18,22.2
75,14:15,18,22.6
76,14:20,18,22.3
77,14:25,44,21.7
78,14:30,44,21.5
79,14:35,44,20.8
80,14:40,44,21.2
81,14:45,44,22.2
82,14:50,44,22.0
83,14:55,44,22.3
84,15:00,44,22.0
85,15:05,49,21.8
86,15:10,49,21.5
87,15:15,49,21.1
88,15:20,49,21.1
89,15:25,49,21.3
90,15:30,49,21.6
91,15:35,49,22.0
92,15:40,49,21.5
93,15:45,49,22.6
94,15:50,49,22.8
95,15:55,43,22.2
96,16:00,43,21.9
97,16:05,43,21.7
98,16:10,43,21.4
99,16:15,43,21.7
100,16:20,43,21.8
101,16:25,43,22.0
102,16:30,43,22.1
103,16:35,5,22.7
104,16:40,5,22.9
105,16:45,5,23.1
106,16:50,5,23.8
107,16:55,5,23.7
108,17:00,5,23.6
109,17:05,5,23.8
110,17:10,5,24.4
111,17:15,5,24.3
112,17:20,5,23.2
113,17:25,2,22.4
114,17:30,2,22.7
115,17:35,2,23.2
116,17:40,2,22.8
117,17:45,2,23.0
118,17:50,2,23.3
119,17:55,2,24.5
120,18:00,2,25.2
