step,time,#people,temp_out
0,08:00,13,11.6
1,08:05,13,11.9
2,08:10,13,11.8
3,08:15,13,11.5
4,08:20,13,12.1
5,08:25,13,12.0
6,08:30,13,11.0
7,08:35,13,10.7
8,08:40,13,10.7
9,08:45,14,10.6
10,08:50,14,11.0
11,08:55,14,11.0
12,09:00,14,10.4
13,09:05,14,10.5
14,09:10,14,10.9
15,09:15,14,10.3
16,09:20,14,9.7
17,09:25,14,9.5
18,09:30,14,9.9
19,09:35,6,9.6
20,09:40,6,10.3
21,09:45,6,10.0
22,09:50,6,9.9
23,09:55,15,9.4
24,10:00,15,8.8
25,10:05,15,9.0
26,10:10,15,9.1
27,10:15,15,10.2
28,10:20,15,9.7
29,10:25,15,10.0
30,10:30,15,9.9
31,10:35,49,8.9
32,10:40,49,9.2
33,10:45,49,8.6
34,10:50,49,7.7
35,10:55,49,7.6
36,11:00,49,7.5
37,11:05,49,7.7
38,11:10,49,8.0
39,11:15,49,7.9
40,11:20,29,8.0
41,11:25,29,8.8
42,11:30,29,9.4
43,11:35,38,10.0
44,11:40,38,9.8
45,11:45,25,9.6
46,11:50,25,9.7
47,11:55,25,9.1
48,12:00,25,8.9
49,12:05,25,8.6
50,12:10,25,9.5
51,12:15,25,9.9
52,12:20,0,9.9
53,12:25,0,10.4
54,12:30,0,11.1
55,12:35,0,10.3
56,12:40,0,10.2
57,12:45,0,10.6
58,12:50,6,10.5
59,12:55,6,10.7
60,13:00,6,10.5
61,13:05,6,10.5
62,13:10,45,10.6
63,13:15,45,11.4
64,13:20,45,11.3
65,13:25,45,10.9
66,13:30,45,10.8
67,13:35,30,11.1
68,13:40,30,11.0
69,13:45,30,10.7
70,13:50,30,11.1
71,13:55,30,11.5
72,14:00,30,11.1
73,14:05,18,11.4
74,14:10,18,10.3
75,14:15,18,9.9
76,14:20,18,10.8
77,14:25,32,11.0
78,14:30,32,10.7
79,14:35,32,10.7
80,14:40,32,11.2
81,14:45,32,10.9
82,14:50,32,10.5
83,14:55,32,10.6
84,15:00,32,9.6
85,15:05,32,10.6
86,15:10,32,9.8
87,15:15,6,10.3
88,15:20,6,10.3
89,15:25,15,10.6
90,15:30,15,10.7
91,15:35,15,10.2
92,15:40,15,11.0
93,15:45,15,11.6
94,15:50,15,12.3
95,15:55,15,12.3
96,16:00,15,12.8
97,16:05,35,12.5
98,16:10,35,13.0
99,16:15,35,12.6
100,16:20,35,12.5
101,16:25,35,11.9
102,16:30,35,11.8
103,16:35,35,10.5
104,16:40,35,10.3
105,16:45,35,10.6
106,16:50,44,11.1
107,16:55,44,10.2
108,17:00,44,10.2
109,17:05,44,11.1
110,17:10,44,11.2
111,17:15,44,11.0
112,17:20,44,11.0
113,17:25,44,11.4
114,17:30,20,10.5
115,17:35,20,10.2
116,17:40,41,10.1
117,17:45,41,10.3
118,17:50,41,9.3
119,17:55,41,9.4
120,18:00,41,8.7
