step,time,#people,temp_out
0,08:00,5,9.7
1,08:05,5,10.3
2,08:10,5,10.2
3,08:15,5,10.3
4,08:20,5,10.9
5,08:25,5,11.1
6,08:30,48,10.7
7,08:35,48,10.6
8,08:40,48,10.3
9,08:45,48,10.7
10,08:50,48,11.5
11,08:55,48,11.5
12,09:00,48,11.9
13,09:05,48,12.3
14,09:10,48,12.2
15,09:15,48,12.4
16,09:20,19,12.5
17,09:25,19,12.7
18,09:30,19,13.7
19,09:35,19,14.6
20,09:40,19,14.6
21,09:45,19,15.0
22,09:50,19,14.9
23,09:55,19,15.1
24,10:00,23,15.1
25,10:05,23,13.9
26,10:10,23,14.4
27,10:15,23,14.9
28,10:20,9,14.5
29,10:25,9,14.7
30,10:30,9,14.9
31,10:35,9,14.9
32,10:40,9,14.7
33,10:45,44,15.6
34,10:50,44,15.6
35,10:55,44,15.7
36,11:00,44,15.4
37,11:05,44,15.4
38,11:10,14,14.4
39,11:15,14,15.1
40,11:20,35,14.8
41,11:25,35,14.4
42,11:30,35,14.9
43,11:35,41,14.3
44,11:40,41,13.7
45,11:45,41,13.6
46,11:50,41,14.1
47,11:55,41,14.5
48,12:00,41,15.1
49,12:05,41,15.5
50,12:10,41,15.5
51,12:15,41,15.8
52,12:20,41,15.9
53,12:25,17,16.6
54,12:30,17,16.1
55,12:35,17,16.1
56,12:40,17,15.7
57,12:45,17,16.0
58,12:50,17,15.6
59,12:55,17,16.0
60,13:00,17,15.6
61,13:05,17,16.0
62,13:10,15,16.3
63,13:15,15,16.6
64,13:20,15,16.1
65,13:25,15,16.1
66,13:30,17,16.6
67,13:35,17,16.9
68,13:40,13,16.8
69,13:45,13,16.1
70,13:50,13,16.4
71,13:55,13,15.7
72,14:00,13,16.3
73,14:05,13,16.4
74,14:10,13,16.2
75,14:15,13,16.6
76,14:20,13,16.6
77,14:25,13,16.2
78,14:30,0,15.9
79,14:35,0,15.8
80,14:40,0,15.8
81,14:45,44,15.6
82,14:50,44,15.6
83,14:55,44,15.2
84,15:00,44,15.8
85,15:05,44,15.0
86,15:10,44,15.2
87,15:15,44,15.2
88,15:20,10,15.2
89,15:25,10,15.0
90,15:30,10,15.2
91,15:35,10,14.9
92,15:40,10,14.8
93,15:45,10,15.0
94,15:50,10,15.5
95,15:55,29,15.0
96,16:00,29,14.4
97,16:05,29,14.4
98,16:10,29,13.8
99,16:15,29,13.6
100,16:20,29,12.6
101,16:25,29,13.0
102,16:30,29,13.6
103,16:35,29,14.6
104,16:40,35,13.4
105,16:45,35,13.2
106,16:50,35,12.7
107,16:55,35,13.4
108,17:00,35,14.2
109,17:05,35,14.1
110,17:10,35,14.0
111,17:15,35,14.1
112,17:20,35,15.6
113,17:25,11,14.9
114,17:30,11,15.4
115,17:35,11,14.9
116,17:40,11,14.3
117,17:45,11,14.5
118,17:50,48,14.5
119,17:55,48,14.7
120,18:00,12,14.7
