step,time,#people,temp_out
0,08:00,28,11.8
1,08:05,28,11.3
2,08:10,28,11.5
3,08:15,28,11.9
4,08:20,2,11.2
5,08:25,2,11.3
6,08:30,2,10.1
7,08:35,2,10.7
8,08:40,2,10.0
9,08:45,2,9.3
10,08:50,2,9.5
11,08:55,2,9.2
12,09:00,2,9.6
13,09:05,10,9.7
14,09:10,10,10.5
15,09:15,10,10.1
16,09:20,10,10.5
17,09:25,10,9.7
18,09:30,10,10.0
19,09:35,10,10.1
20,09:40,10,10.2
21,09:45,6,10.2
22,09:50,6,10.0
23,09:55,6,9.7
24,10:00,6,10.2
25,10:05,6,10.4
26,10:10,6,10.8
27,10:15,6,11.4
28,10:20,6,12.2
29,10:25,6,11.9
30,10:30,6,11.5
31,10:35,1,11.3
32,10:40,1,10.5
33,10:45,1,10.9
34,10:50,1,11.3
35,10:55,1,11.3
36,11:00,1,11.9
37,11:05,1,11.9
38,11:10,1,12.9
39,11:15,6,13.5
40,11:20,6,13.6
41,11:25,6,12.4
42,11:30,6,12.5
43,11:35,6,12.8
44,11:40,6,12.9
45,11:45,6,12.7
46,11:50,6,12.5
47,11:55,6,12.8
48,12:00,33,12.8
49,12:05,33,12.6
50,12:10,33,12.4
51,12:15,33,12.9
52,12:20,33,12.2
53,12:25,33,12.1
54,12:30,33,13.2
55,12:35,33,13.5
56,12:40,33,13.7
57,12:45,33,13.9
58,12:50,6,13.7
59,12:55,6,13.9
60,13:00,6,13.8
61,13:05,6,14.0
62,13:10,6,13.3
63,13:15,6,14.0
64,13:20,6,13.9
65,13:25,6,13.8
66,13:30,6,13.3
67,13:35,6,13.0
68,13:40,25,13.0
69,13:45,25,12.7
70,13:50,25,12.1
71,13:55,25,12.1
72,14:00,25,11.9
73,14:05,25,11.4
74,14:10,25,12.1
75,14:15,25,12.1
76,14:20,45,12.0
77,14:25,45,12.1
78,14:30,45,12.5
79,14:35,45,12.0
80,14:40,45,12.0
81,14:45,45,11.5
82,14:50,45,11.4
83,14:55,45,11.1
84,15:00,45,10.9
85,15:05,45,10.7
86,15:10,8,11.0
87,15:15,8,11.3
88,15:20,46,11.8
89,15:25,46,11.1
90,15:30,46,11.7
91,15:35,46,11.9
92,15:40,46,12.3
93,15:45,46,12.8
94,15:50,46,14.0
95,15:55,46,14.1
96,16:00,46,13.8
97,16:05,46,13.9
98,16:10,20,13.7
99,16:15,20,14.2
100,16:20,20,14.5
101,16:25,20,13.9
102,16:30,20,13.4
103,16:35,20,14.2
104,16:40,20,14.5
105,16:45,20,14.4
106,16:50,44,14.8
107,16:55,44,14.4
108,17:00,44,15.1
109,17:05,44,15.9
110,17:10,44,16.3
111,17:15,44,15.2
112,17:20,44,14.9
113,17:25,44,15.1
114,17:30,44,14.5
115,17:35,44,14.4
116,17:40,36,15.2
117,17:45,36,16.2
118,17:50,36,16.3
119,17:55,36,16.4
120,18:00,36,16.0
