step,time,#people,temp_out
0,08:00,18,5.6
1,08:05,18,5.5
2,08:10,18,5.8
3,08:15,47,5.3
4,08:20,47,4.7
5,08:25,47,4.4
6,08:30,47,4.8
7,08:35,47,4.4
8,08:40,47,3.0
9,08:45,47,2.9
10,08:50,47,2.8
11,08:55,49,2.4
12,09:00,49,3.0
13,09:05,49,2.8
14,09:10,23,3.0
15,09:15,23,3.3
16,09:20,23,2.3
17,09:25,23,1.7
18,09:30,23,1.8
19,09:35,23,1.2
20,09:40,23,1.2
21,09:45,36,0.4
22,09:50,36,1.6
23,09:55,36,2.1
24,10:00,36,1.5
25,10:05,36,1.5
26,10:10,36,1.2
27,10:15,36,1.2
28,10:20,6,1.2
29,10:25,6,1.3
30,10:30,6,1.3
31,10:35,6,0.6
32,10:40,6,0.6
33,10:45,6,1.5
34,10:50,6,1.3
35,10:55,6,2.2
36,11:00,6,1.6
37,11:05,24,1.8
38,11:10,24,1.4
39,11:15,24,2.0
40,11:20,24,2.0
41,11:25,24,1.5
42,11:30,24,1.0
43,11:35,24,0.7
44,11:40,24,0.2
45,11:45,24,0.3
46,11:50,27,0.2
47,11:55,27,-0.1
48,12:00,27,-0.2
49,12:05,27,-0.2
50,12:10,27,-0.4
51,12:15,27,-0.8
52,12:20,27,-1.0
53,12:25,27,-1.3
54,12:30,44,-1.2
55,12:35,44,-1.0
56,12:40,22,-0.8
57,12:45,22,-1.2
58,12:50,48,-1.3
59,12:55,48,-2.1
60,13:00,48,-2.1
61,13:05,48,-2.2
62,13:10,48,-2.0
63,13:15,48,-2.4
64,13:20,42,-3.4
65,13:25,42,-2.8
66,13:30,43,-3.1
67,13:35,43,-3.6
68,13:40,43,-5.0
69,13:45,43,-4.8
70,13:50,43,-5.0
71,13:55,45,-5.0
72,14:00,45,-5.0
73,14:05,45,-5.0
74,14:10,45,-5.0
75,14:15,45,-5.0
76,14:20,45,-4.8
77,14:25,45,-5.0
78,14:30,45,-4.5
79,14:35,2,-4.7
80,14:40,2,-4.8
81,14:45,2,-5.0
82,14:50,2,-4.8
83,14:55,2,-4.8
84,15:00,2,-5.0
85,15:05,2,-4.9
86,15:10,2,-4.9
87,15:15,34,-4.4
88,15:20,34,-4.5
89,15:25,34,-4.1
90,15:30,34,-3.3
91,15:35,34,-3.1
92,15:40,34,-3.4
93,15:45,10,-4.1
94,15:50,10,-3.8
95,15:55,10,-4.5
96,16:00,43,-4.4
97,16:05,43,-5.0
98,16:10,43,-4.9
99,16:15,43,-3.8
100,16:20,43,-4.8
101,16:25,43,-4.4
102,16:30,43,-4.1
103,16:35,24,-4.6
104,16:40,24,-3.7
105,16:45,24,-4.7
106,16:50,24,-5.0
107,16:55,24,-5.0
108,17:00,24,-5.0
109,17:05,24,-4.9
110,17:10,24,-4.7
111,17:15,24,-5.0
112,17:20,8,-5.0
113,17:25,8,-4.6
114,17:30,8,-4.8
115,17:35,8,-4.5
116,17:40,8,-4.5
117,17:45,16,-4.7
118,17:50,16,-5.0
119,17:55,16,-5.0
120,18:00,16,-5.0
