step,time,#people,temp_out
0,08:00,22,27.1
1,08:05,22,27.2
2,08:10,22,27.6
3,08:15,1,27.3
4,08:20,1,26.6
5,08:25,1,26.3
6,08:30,1,27.1
7,08:35,1,26.5
8,08:40,1,26.2
9,08:45,15,26.1
10,08:50,15,25.9
11,08:55,15,26.1
12,09:00,15,25.6
13,09:05,15,25.2
14,09:10,15,25.6
15,09:15,15,25.3
16,09:20,15,25.3
17,09:25,15,25.1
18,09:30,20,25.5
19,09:35,20,25.1
20,09:40,20,25.7
21,09:45,20,25.8
22,09:50,20,26.7
23,09:55,20,27.1
24,10:00,20,26.1
25,10:05,20,26.0
26,10:10,46,25.9
27,10:15,46,26.2
28,10:20,46,25.7
29,10:25,45,25.9
30,10:30,45,26.4
31,10:35,45,26.6
32,10:40,45,26.6
33,10:45,45,26.6
34,10:50,45,25.4
35,10:55,45,25.2
36,11:00,45,24.7
37,11:05,45,25.2
38,11:10,45,25.2
39,11:15,21,24.8
40,11:20,21,24.7
41,11:25,21,24.9
42,11:30,21,25.5
43,11:35,45,24.8
44,11:40,45,25.5
45,11:45,45,26.2
46,11:50,45,26.8
47,11:55,45,27.1
48,12:00,45,27.3
49,12:05,45,27.6
50,12:10,45,27.9
51,12:15,45,27.9
52,12:20,34,28.0
53,12:25,34,28.3
54,12:30,34,28.3
55,12:35,34,28.3
56,12:40,34,27.8
57,12:45,34,27.7
58,12:50,34,26.5
59,12:55,34,26.8
60,13:00,34,28.3
61,13:05,30,27.8
62,13:10,30,28.9
63,13:15,30,29.4
64,13:20,22,28.2
65,13:25,22,28.1
66,13:30,22,27.2
67,13:35,22,26.5
68,13:40,22,26.5
69,13:45,22,26.1
70,13:50,22,26.6
71,13:55,22,25.7
72,14:00,17,26.0
73,14:05,17,26.3
74,14:10,17,25.7
75,14:15,17,25.2
76,14:20,17,24.7
77,14:25,17,25.0
78,14:30,17,25.0
79,14:35,17,24.7
80,14:40,17,25.0
81,14:45,17,25.1
82,14:50,20,25.0
83,14:55,20,24.7
84,15:00,20,23.5
85,15:05,20,23.8
86,15:10,20,23.8
87,15:15,20,23.5
88,15:20,15,23.1
89,15:25,15,23.5
90,15:30,12,22.8
91,15:35,12,23.3
92,15:40,12,23.5
93,15:45,12,23.8
94,15:50,12,23.8
95,15:55,12,23.7
96,16:00,12,23.4
97,16:05,12,23.6
98,16:10,12,23.8
99,16:15,22,25.2
100,16:20,22,25.1
101,16:25,22,25.2
102,16:30,22,25.5
103,16:35,22,25.3
104,16:40,22,25.1
105,16:45,22,24.8
106,16:50,22,24.1
107,16:55,22,24.4
108,17:00,3,24.5
109,17:05,3,24.3
110,17:10,3,24.2
111,17:15,3,25.0
112,17:20,3,24.8
113,17:25,2,24.8
114,17:30,2,24.0
115,17:35,2,23.3
116,17:40,2,24.0
117,17:45,49,23.9
118,17:50,49,23.8
119,17:55,49,23.2
120,18:00,49,22.5
