step,time,#people,temp_out
0,08:00,14,4.2
1,08:05,14,4.2
2,08:10,14,4.3
3,08:15,14,3.6
4,08:20,14,3.6
5,08:25,14,4.2
6,08:30,14,4.6
7,08:35,14,3.4
8,08:40,14,3.3
9,08:45,11,2.3
10,08:50,11,2.0
11,08:55,37,1.0
12,09:00,37,1.1
13,09:05,42,0.7
14,09:10,42,1.4
15,09:15,42,1.8
16,09:20,42,1.3
17,09:25,42,0.8
18,09:30,42,1.0
19,09:35,42,0.7
20,09:40,5,0.8
21,09:45,5,0.8
22,09:50,5,1.3
23,09:55,5,0.8
24,10:00,5,0.4
25,10:05,5,-0.7
26,10:10,5,-0.6
27,10:15,3,-0.6
28,10:20,3,-0.9
29,10:25,16,-1.0
30,10:30,16,-0.1
31,10:35,16,0.8
32,10:40,45,1.2
33,10:45,45,0.7
34,10:50,28,-0.1
35,10:55,28,0.7
36,11:00,28,1.3
37,11:05,28,1.3
38,11:10,28,0.8
39,11:15,28,0.7
40,11:20,28,0.3
41,11:25,42,0.4
42,11:30,42,1.1
43,11:35,42,0.8
44,11:40,42,0.6
45,11:45,15,1.0
46,11:50,15,1.0
47,11:55,15,1.1
48,12:00,15,1.7
49,12:05,15,1.3
50,12:10,15,0.8
51,12:15,15,0.2
52,12:20,15,0.3
53,12:25,15,0.8
54,12:30,15,1.5
55,12:35,38,1.7
56,12:40,38,1.5
57,12:45,38,1.0
58,12:50,38,1.0
59,12:55,38,1.2
60,13:00,38,1.0
61,13:05,38,1.1
62,13:10,26,0.7
63,13:15,26,1.8
64,13:20,26,1.4
65,13:25,26,0.6
66,13:30,26,0.2
67,13:35,26,-0.1
68,13:40,26,-0.0
69,13:45,26,-0.1
70,13:50,7,-0.5
71,13:55,7,-1.2
72,14:00,7,-0.7
73,14:05,7,-1.1
74,14:10,2,-0.2
75,14:15,2,0.1
76,14:20,2,-0.9
77,14:25,2,-1.7
78,14:30,2,-3.2
79,14:35,2,-3.6
80,14:40,2,-3.5
81,14:45,2,-3.5
82,14:50,2,-3.8
83,14:55,43,-3.3
84,15:00,43,-3.4
85,15:05,43,-2.7
86,15:10,43,-3.4
87,15:15,43,-3.4
88,15:20,43,-3.2
89,15:25,43,-3.3
90,15:30,43,-3.7
91,15:35,43,-4.4
92,15:40,4,-4.5
93,15:45,4,-4.7
94,15:50,4,-4.3
95,15:55,4,-4.0
96,16:00,4,-3.9
97,16:05,44,-4.6
98,16:10,44,-3.5
99,16:15,44,-2.4
100,16:20,14,-2.5
101,16:25,14,-1.9
102,16:30,14,-2.5
103,16:35,14,-2.3
104,16:40,14,-1.8
105,16:45,14,-1.2
106,16:50,14,-0.7
107,16:55,14,-0.2
108,17:00,14,-0.0
109,17:05,14,-0.2
110,17:10,12,-0.3
111,17:15,12,-0.1
112,17:20,12,0.1
113,17:25,12,0.5
114,17:30,12,1.0
115,17:35,12,0.5
116,17:40,12,1.3
117,17:45,12,1.7
118,17:50,12,1.4
119,17:55,12,2.5
120,18:00,12,2.9
