step,time,#people,temp_out
0,08:00,3,11.1
1,08:05,3,10.8
2,08:10,3,10.2
3,08:15,47,10.6
4,08:20,47,10.6
5,08:25,47,10.7
6,08:30,3,11.0
7,08:35,3,11.9
8,08:40,3,11.6
9,08:45,3,11.3
10,08:50,3,11.2
11,08:55,3,10.6
12,09:00,3,10.0
13,09:05,18,10.1
14,09:10,18,9.3
15,09:15,18,8.9
16,09:20,18,9.1
17,09:25,18,9.2
18,09:30,18,9.0
19,09:35,42,8.4
20,09:40,42,8.7
21,09:45,42,7.8
22,09:50,42,7.6
23,09:55,42,7.1
24,10:00,42,7.2
25,10:05,42,6.1
26,10:10,42,6.1
27,10:15,42,6.0
28,10:20,43,6.4
29,10:25,43,6.9
30,10:30,32,6.5
31,10:35,32,6.2
32,10:40,32,6.5
33,10:45,32,6.2
34,10:50,32,6.3
35,10:55,32,5.7
36,11:00,32,6.3
37,11:05,32,6.5
38,11:10,32,6.8
39,11:15,32,5.7
40,11:20,12,5.5
41,11:25,12,5.3
42,11:30,12,5.3
43,11:35,12,5.7
44,11:40,12,5.4
45,11:45,12,5.3
46,11:50,12,4.8
47,11:55,12,4.8
48,12:00,12,3.9
49,12:05,12,3.6
50,12:10,48,4.0
51,12:15,48,3.4
52,12:20,48,2.6
53,12:25,9,2.1
54,12:30,9,2.9
55,12:35,8,1.8
56,12:40,8,1.4
57,12:45,8,0.1
58,12:50,8,-0.1
59,12:55,8,0.3
60,13:00,41,0.4
61,13:05,41,0.2
62,13:10,41,1.1
63,13:15,41,0.6
64,13:20,41,0.9
65,13:25,41,0.3
66,13:30,41,-0.7
67,13:35,41,-0.9
68,13:40,41,-1.0
69,13:45,44,-1.9
70,13:50,44,-1.1
71,13:55,44,-0.6
72,14:00,44,-0.6
73,14:05,44,-0.5
74,14:10,44,0.2
75,14:15,44,0.5
76,14:20,44,0.2
77,14:25,44,-0.4
78,14:30,34,-0.8
79,14:35,34,-0.8
80,14:40,34,-0.9
81,14:45,34,-0.9
82,14:50,34,-0.9
83,14:55,34,-0.9
84,15:00,34,-1.4
85,15:05,7,-1.8
86,15:10,7,-2.1
87,15:15,7,-2.3
88,15:20,7,-2.0
89,15:25,7,-1.6
90,15:30,7,-2.1
91,15:35,7,-2.6
92,15:40,7,-3.0
93,15:45,7,-3.5
94,15:50,7,-2.7
95,15:55,40,-2.5
96,16:00,40,-2.0
97,16:05,40,-2.7
98,16:10,40,-2.7
99,16:15,40,-2.3
100,16:20,36,-1.6
101,16:25,36,-1.0
102,16:30,36,-1.6
103,16:35,36,-1.7
104,16:40,47,-1.5
105,16:45,47,-1.7
106,16:50,47,-2.4
107,16:55,15,-2.2
108,17:00,15,-2.4
109,17:05,11,-2.3
110,17:10,11,-1.6
111,17:15,11,-2.7
112,17:20,11,-2.9
113,17:25,4,-2.0
114,17:30,4,-1.3
115,17:35,4,-1.7
116,17:40,4,-1.4
117,17:45,4,-1.0
118,17:50,4,-1.2
119,17:55,4,-1.2
120,18:00,4,-0.7
