step,time,#people,temp_out
0,08:00,25,17.4
1,08:05,25,17.9
2,08:10,42,17.8
3,08:15,42,17.9
4,08:20,42,18.0
5,08:25,42,17.4
6,08:30,42,16.4
7,08:35,42,15.7
8,08:40,42,16.1
9,08:45,42,15.6
10,08:50,42,15.5
11,08:55,42,14.8
12,09:00,1,14.9
13,09:05,1,14.2
14,09:10,1,14.3
15,09:15,1,14.5
16,09:20,1,13.7
17,09:25,1,13.8
18,09:30,13,14.0
19,09:35,13,14.5
20,09:40,13,14.4
21,09:45,13,14.5
22,09:50,13,14.9
23,09:55,13,15.3
24,10:00,13,15.4
25,10:05,13,14.8
26,10:10,13,14.5
27,10:15,12,14.6
28,10:20,12,14.8
29,10:25,12,15.2
30,10:30,12,15.0
31,10:35,21,14.4
32,10:40,21,14.7
33,10:45,21,14.6
34,10:50,21,14.6
35,10:55,21,14.5
36,11:00,21,13.7
37,11:05,21,13.2
38,11:10,21,13.8
39,11:15,13,13.9
40,11:20,13,14.2
41,11:25,13,14.2
42,11:30,13,14.1
43,11:35,13,13.3
44,11:40,30,13.8
45,11:45,30,13.3
46,11:50,30,13.4
47,11:55,30,12.8
48,12:00,30,12.8
49,12:05,30,13.0
50,12:10,30,13.4
51,12:15,30,13.0
52,12:20,45,12.3
53,12:25,45,11.6
54,12:30,45,11.3
55,12:35,45,11.6
56,12:40,45,11.5
57,12:45,40,11.0
58,12:50,40,11.4
59,12:55,40,11.9
60,13:00,47,12.3
61,13:05,47,12.1
62,13:10,47,12.0
63,13:15,47,10.6
64,13:20,47,11.4
65,13:25,47,11.8
66,13:30,31,12.4
67,13:35,31,12.2
68,13:40,31,12.7
69,13:45,31,13.1
70,13:50,31,12.9
71,13:55,31,14.1
72,14:00,31,14.2
73,14:05,31,14.0
74,14:10,31,14.5
75,14:15,48,14.4
76,14:20,48,14.7
77,14:25,48,14.7
78,14:30,48,15.0
79,14:35,48,15.4
80,14:40,48,15.2
81,14:45,48,15.6
82,14:50,48,15.3
83,14:55,15,15.5
84,15:00,15,16.1
85,15:05,15,16.1
86,15:10,15,16.0
87,15:15,15,15.5
88,15:20,15,14.7
89,15:25,15,14.8
90,15:30,15,15.0
91,15:35,15,14.9
92,15:40,15,15.6
93,15:45,39,15.3
94,15:50,39,15.7
95,15:55,39,16.8
96,16:00,39,16.5
97,16:05,39,17.1
98,16:10,39,16.8
99,16:15,39,17.1
100,16:20,2,17.5
101,16:25,2,17.5
102,16:30,2,17.9
103,16:35,2,18.2
104,16:40,2,18.1
105,16:45,2,18.5
106,16:50,2,18.3
107,16:55,2,18.1
108,17:00,44,17.9
109,17:05,44,17.7
110,17:10,44,16.9
111,17:15,44,16.9
112,17:20,44,16.6
113,17:25,44,16.6
114,17:30,44,15.9
115,17:35,44,16.1
116,17:40,16,16.3
117,17:45,16,16.3
118,17:50,16,16.5
119,17:55,16,16.6
120,18:00,3,15.9
