step,time,#people,temp_out
0,08:00,1,11.7
1,08:05,1,11.8
2,08:10,1,11.6
3,08:15,1,11.7
4,08:20,1,11.5
5,08:25,1,11.4
6,08:30,34,12.0
7,08:35,34,12.0
8,08:40,34,12.7
9,08:45,34,13.0
10,08:50,34,13.2
11,08:55,34,13.0
12,09:00,34,13.6
13,09:05,34,13.5
14,09:10,34,13.9
15,09:15,47,12.8
16,09:20,47,12.2
17,09:25,31,12.8
18,09:30,31,13.1
19,09:35,31,13.3
20,09:40,31,13.5
21,09:45,31,13.3
22,09:50,31,12.9
23,09:55,31,13.2
24,10:00,31,12.7
25,10:05,8,11.7
26,10:10,8,12.0
27,10:15,8,11.5
28,10:20,8,11.9
29,10:25,8,11.7
30,10:30,8,11.4
31,10:35,8,11.6
32,10:40,8,11.7
33,10:45,13,11.1
34,10:50,13,10.3
35,10:55,13,10.2
36,11:00,13,10.9
37,11:05,47,10.5
38,11:10,47,10.9
39,11:15,1,11.6
40,11:20,1,12.2
41,11:25,1,12.7
42,11:30,1,12.4
43,11:35,1,12.1
44,11:40,1,11.3
45,11:45,1,10.8
46,11:50,1,11.4
47,11:55,1,11.7
48,12:00,2,10.7
49,12:05,2,10.9
50,12:10,2,10.9
51,12:15,2,10.9
52,12:20,2,11.2
53,12:25,2,12.1
54,12:30,2,12.5
55,12:35,15,12.2
56,12:40,15,12.9
57,12:45,15,13.2
58,12:50,15,13.2
59,12:55,15,13.4
60,13:00,15,13.8
61,13:05,15,14.4
62,13:10,15,14.3
63,13:15,15,14.3
64,13:20,11,14.6
65,13:25,11,14.5
66,13:30,11,14.0
67,13:35,11,13.9
68,13:40,11,14.3
69,13:45,11,14.0
70,13:50,11,14.7
71,13:55,11,14.1
72,14:00,11,13.4
73,14:05,11,13.5
74,14:10,2,13.8
75,14:15,2,13.1
76,14:20,2,13.5
77,14:25,4,14.5
78,14:30,4,13.7
79,14:35,4,14.3
80,14:40,4,14.2
81,14:45,4,14.0
82,14:50,4,13.2
83,14:55,4,13.3
84,15:00,4,13.1
85,15:05,4,12.6
86,15:10,33,12.7
87,15:15,33,12.3
88,15:20,33,12.4
89,15:25,33,12.1
90,15:30,33,11.6
91,15:35,33,11.5
92,15:40,33,11.4
93,15:45,33,11.2
94,15:50,33,10.9
95,15:55,3,11.4
96,16:00,3,11.2
97,16:05,3,10.7
98,16:10,3,10.8
99,16:15,3,10.6
100,16:20,3,10.2
101,16:25,3,10.2
102,16:30,3,10.3
103,16:35,3,10.1
104,16:40,3,10.2
105,16:45,12,10.7
106,16:50,12,11.3
107,16:55,12,12.3
108,17:00,12,12.1
109,17:05,12,11.1
110,17:10,12,11.8
111,17:15,12,11.8
112,17:20,46,11.3
113,17:25,46,11.1
114,17:30,46,12.1
115,17:35,46,11.4
116,17:40,46,10.6
117,17:45,20,10.7
118,17:50,20,10.4
119,17:55,9,11.5
120,18:00,9,11.8
