step,time,#people,temp_out
0,08:00,37,7.5
1,08:05,37,6.9
2,08:10,37,6.8
3,08:15,37,6.5
4,08:20,37,6.5
5,08:25,37,6.9
6,08:30,37,7.2
7,08:35,37,7.0
8,08:40,0,7.8
9,08:45,0,8.8
10,08:50,0,8.6
11,08:55,1,8.6
12,09:00,1,8.0
13,09:05,1,8.7
14,09:10,1,9.1
15,09:15,1,9.2
16,09:20,48,9.4
17,09:25,48,8.9
18,09:30,48,8.7
19,09:35,48,8.9
20,09:40,48,9.2
21,09:45,48,8.6
22,09:50,48,9.1
23,09:55,12,8.6
24,10:00,12,9.2
25,10:05,46,9.4
26,10:10,46,9.5
27,10:15,46,9.6
28,10:20,46,9.3
29,10:25,46,9.5
30,10:30,46,10.0
31,10:35,46,10.1
32,10:40,46,9.7
33,10:45,18,8.9
34,10:50,18,9.7
35,10:55,18,8.6
36,11:00,18,9.1
37,11:05,18,8.5
38,11:10,18,9.2
39,11:15,18,10.0
40,11:20,18,10.4
41,11:25,9,10.6
42,11:30,9,9.6
43,11:35,9,8.7
44,11:40,37,8.8
45,11:45,37,9.1
46,11:50,37,9.7
47,11:55,37,8.5
48,12:00,37,8.7
49,12:05,37,7.6
50,12:10,37,8.1
51,12:15,45,7.4
52,12:20,45,7.8
53,12:25,45,7.8
54,12:30,45,7.6
55,12:35,45,7.9
56,12:40,48,8.3
57,12:45,48,7.9
58,12:50,48,8.1
59,12:55,48,7.8
60,13:00,48,7.1
61,13:05,20,7.2
62,13:10,20,7.0
63,13:15,20,7.5
64,13:20,20,6.4
65,13:25,20,5.6
66,13:30,20,5.5
67,13:35,23,5.1
68,13:40,23,4.4
69,13:45,23,4.6
70,13:50,23,4.7
71,13:55,23,4.4
72,14:00,23,4.5
73,14:05,23,3.3
74,14:10,16,4.1
75,14:15,16,3.0
76,14:20,16,3.1
77,14:25,16,2.9
78,14:30,16,3.3
79,14:35,16,3.7
80,14:40,16,3.8
81,14:45,16,3.7
82,14:50,16,3.8
83,14:55,16,4.6
84,15:00,3,3.9
85,15:05,3,3.8
86,15:10,3,4.2
87,15:15,3,4.8
88,15:20,3,5.1
89,15:25,3,5.3
90,15:30,3,4.6
91,15:35,44,5.2
92,15:40,44,5.5
93,15:45,44,5.5
94,15:50,44,5.6
95,15:55,44,6.1
96,16:00,44,6.1
97,16:05,44,7.0
98,16:10,44,7.3
99,16:15,27,6.8
100,16:20,27,6.9
101,16:25,27,7.2
102,16:30,27,6.2
103,16:35,42,5.6
104,16:40,42,5.5
105,16:45,42,5.6
106,16:50,42,6.0
107,16:55,42,6.4
108,17:00,42,6.7
109,17:05,42,7.0
110,17:10,42,7.2
111,17:15,42,7.6
112,17:20,42,7.3
113,17:25,47,7.8
114,17:30,47,7.0
115,17:35,47,8.0
116,17:40,47,8.2
117,17:45,48,8.0
118,17:50,48,8.1
119,17:55,48,8.0
120,18:00,48,8.3
