step,time,#people,temp_out
0,08:00,48,6.4
1,08:05,48,7.5
2,08:10,48,7.5
3,08:15,48,7.6
4,08:20,48,8.3
5,08:25,48,7.8
6,08:30,44,7.5
7,08:35,44,7.9
8,08:40,44,7.7
9,08:45,44,7.7
10,08:50,44,8.1
11,08:55,44,8.0
12,09:00,44,8.2
13,09:05,44,7.8
14,09:10,44,8.2
15,09:15,46,8.2
16,09:20,46,8.1
17,09:25,46,7.8
18,09:30,46,8.0
19,09:35,5,9.1
20,09:40,5,9.0
21,09:45,10,8.6
22,09:50,10,8.3
23,09:55,10,8.1
24,10:00,10,7.6
25,10:05,10,7.4
26,10:10,10,7.2
27,10:15,46,8.0
28,10:20,46,8.6
29,10:25,46,9.1
30,10:30,46,8.0
31,10:35,43,7.1
32,10:40,43,6.4
33,10:45,43,6.0
34,10:50,43,5.8
35,10:55,43,4.9
36,11:00,19,5.7
37,11:05,19,5.8
38,11:10,19,5.3
39,11:15,18,5.6
40,11:20,18,5.3
41,11:25,18,6.0
42,11:30,18,6.4
43,11:35,18,6.5
44,11:40,18,7.2
45,11:45,18,7.3
46,11:50,41,7.5
47,11:55,41,6.9
48,12:00,41,6.5
49,12:05,41,5.4
50,12:10,41,5.2
51,12:15,41,4.4
52,12:20,41,4.4
53,12:25,41,4.1
54,12:30,41,3.4
55,12:35,48,3.4
56,12:40,48,3.0
57,12:45,48,4.0
58,12:50,37,3.6
59,12:55,37,3.5
60,13:00,17,3.6
61,13:05,17,4.2
62,13:10,17,4.6
63,13:15,17,4.5
64,13:20,17,4.0
65,13:25,17,4.5
66,13:30,17,4.7
67,13:35,17,5.0
68,13:40,17,6.0
69,13:45,4,6.2
70,13:50,4,5.8
71,13:55,4,5.8
72,14:00,4,5.4
73,14:05,4,5.2
74,14:10,4,4.9
75,14:15,4,5.2
76,14:20,4,5.3
77,14:25,4,4.9
78,14:30,16,4.9
79,14:35,16,5.1
80,14:40,20,4.9
81,14:45,20,5.0
82,14:50,20,5.1
83,14:55,20,5.4
84,15:00,20,5.9
85,15:05,20,4.7
86,15:10,3,5.0
87,15:15,3,4.3
88,15:20,3,3.4
89,15:25,3,3.4
90,15:30,3,3.4
91,15:35,3,3.9
92,15:40,3,4.1
93,15:45,3,4.2
94,15:50,3,4.2
95,15:55,25,4.2
96,16:00,25,4.0
97,16:05,25,4.1
98,16:10,25,3.7
99,16:15,19,4.1
100,16:20,19,4.6
101,16:25,19,4.4
102,16:30,14,3.9
103,16:35,14,4.2
104,16:40,14,4.0
105,16:45,14,3.5
106,16:50,14,4.2
107,16:55,14,3.7
108,17:00,14,3.6
109,17:05,14,4.4
110,17:10,15,3.2
111,17:15,15,4.1
112,17:20,15,4.5
113,17:25,15,5.1
114,17:30,15,5.3
115,17:35,15,5.7
116,17:40,15,5.6
117,17:45,27,5.8
118,17:50,27,5.5
119,17:55,27,5.6
120,18:00,27,5.2
