step,time,#people,temp_out
0,08:00,23,5.0
1,08:05,23,4.5
2,08:10,23,4.5
3,08:15,23,4.7
4,08:20,40,4.0
5,08:25,40,4.4
6,08:30,40,4.6
7,08:35,40,4.3
8,08:40,40,4.3
9,08:45,40,5.3
10,08:50,40,5.5
11,08:55,40,5.4
12,09:00,40,6.1
13,09:05,40,5.7
14,09:10,37,5.8
15,09:15,37,5.4
16,09:20,35,5.6
17,09:25,35,5.4
18,09:30,35,5.6
19,09:35,35,6.2
20,09:40,35,5.5
21,09:45,44,5.7
22,09:50,44,5.4
23,09:55,44,4.8
24,10:00,44,4.6
25,10:05,44,5.9
26,10:10,44,5.5
27,10:15,38,5.7
28,10:20,38,6.0
29,10:25,38,5.4
30,10:30,38,5.4
31,10:35,38,6.1
32,10:40,38,6.3
33,10:45,12,6.0
34,10:50,12,6.2
35,10:55,12,5.8
36,11:00,12,6.2
37,11:05,12,5.9
38,11:10,12,6.8
39,11:15,11,7.4
40,11:20,11,7.6
41,11:25,11,7.4
42,11:30,11,7.4
43,11:35,11,6.7
44,11:40,11,5.7
45,11:45,36,4.7
46,11:50,36,5.2
47,11:55,36,5.0
48,12:00,36,3.9
49,12:05,36,3.7
50,12:10,36,3.2
51,12:15,36,2.6
52,12:20,9,2.9
53,12:25,9,2.2
54,12:30,9,2.5
55,12:35,9,2.1
56,12:40,9,1.7
57,12:45,9,2.1
58,12:50,9,1.6
59,12:55,9,0.9
60,13:00,43,0.8
61,13:05,43,1.2
62,13:10,24,1.1
63,13:15,24,1.6
64,13:20,24,1.4
65,13:25,24,1.5
66,13:30,24,1.6
67,13:35,24,2.5
68,13:40,24,2.8
69,13:45,18,3.4
70,13:50,18,4.1
71,13:55,18,3.9
72,14:00,18,3.9
73,14:05,18,3.9
74,14:10,18,4.0
75,14:15,26,3.4
76,14:20,26,3.2
77,14:25,26,3.1
78,14:30,7,2.5
79,14:35,7,3.4
80,14:40,7,4.3
81,14:45,7,4.1
82,14:50,4,3.8
83,14:55,4,4.5
84,15:00,4,4.2
85,15:05,4,4.1
86,15:10,4,4.5
87,15:15,4,4.8
88,15:20,4,4.6
89,15:25,17,5.3
90,15:30,17,5.2
91,15:35,17,5.1
92,15:40,17,5.8
93,15:45,17,5.4
94,15:50,17,4.5
95,15:55,35,4.4
96,16:00,35,4.7
97,16:05,35,4.7
98,16:10,35,4.0
99,16:15,35,4.4
100,16:20,35,5.2
101,16:25,35,6.0
102,16:30,30,5.7
103,16:35,30,5.3
104,16:40,18,5.5
105,16:45,18,5.8
106,16:50,18,5.7
107,16:55,18,6.6
108,17:00,18,6.5
109,17:05,18,5.9
110,17:10,24,5.9
111,17:15,24,6.1
112,17:20,24,6.5
113,17:25,24,6.7
114,17:30,24,7.3
115,17:35,24,7.1
116,17:40,24,7.6
117,17:45,24,6.3
118,17:50,40,7.0
119,17:55,40,7.0
120,18:00,40,6.9
