step,time,#people,temp_out
0,08:00,17,26.6
1,08:05,17,26.9
2,08:10,17,26.8
3,08:15,2,26.4
4,08:20,2,26.2
5,08:25,2,27.5
6,08:30,2,27.9
7,08:35,2,28.4
8,08:40,30,28.3
9,08:45,30,28.0
10,08:50,30,27.6
11,08:55,30,27.4
12,09:00,30,28.0
13,09:05,30,28.3
14,09:10,18,28.3
15,09:15,18,28.9
16,09:20,18,28.0
17,09:25,18,28.4
18,09:30,18,28.0
19,09:35,18,28.1
20,09:40,18,28.2
21,09:45,18,28.7
22,09:50,18,28.2
23,09:55,18,28.0
24,10:00,3,27.5
25,10:05,3,27.0
26,10:10,7,26.5
27,10:15,7,26.2
28,10:20,7,26.3
29,10:25,7,26.0
30,10:30,7,26.2
31,10:35,7,26.7
32,10:40,7,27.1
33,10:45,7,27.7
34,10:50,7,28.0
35,10:55,33,27.3
36,11:00,33,27.3
37,11:05,33,27.0
38,11:10,33,26.9
39,11:15,3,27.4
40,11:20,3,28.6
41,11:25,3,28.8
42,11:30,3,28.8
43,11:35,3,29.2
44,11:40,3,29.3
45,11:45,3,29.2
46,11:50,3,28.3
47,11:55,3,27.5
48,12:00,3,27.1
49,12:05,8,27.5
50,12:10,8,27.2
51,12:15,8,27.0
52,12:20,8,26.7
53,12:25,17,26.9
54,12:30,17,28.2
55,12:35,17,27.6
56,12:40,17,27.4
57,12:45,17,27.5
58,12:50,17,27.5
59,12:55,17,27.6
60,13:00,22,26.9
61,13:05,22,26.0
62,13:10,22,26.2
63,13:15,22,26.2
64,13:20,22,26.5
65,13:25,22,26.9
66,13:30,22,27.1
67,13:35,22,27.1
68,13:40,22,27.1
69,13:45,28,27.5
70,13:50,28,27.6
71,13:55,4,28.4
72,14:00,4,28.5
73,14:05,4,28.4
74,14:10,4,28.6
75,14:15,4,28.6
76,14:20,4,28.6
77,14:25,7,28.2
78,14:30,7,28.5
79,14:35,7,27.7
80,14:40,7,28.4
81,14:45,7,28.7
82,14:50,0,28.7
83,14:55,0,28.3
84,15:00,0,29.1
85,15:05,0,29.1
86,15:10,0,28.9
87,15:15,0,29.1
88,15:20,0,28.7
89,15:25,39,29.3
90,15:30,39,29.4
91,15:35,21,29.5
92,15:40,21,28.8
93,15:45,21,28.5
94,15:50,21,28.3
95,15:55,21,27.9
96,16:00,21,27.6
97,16:05,10,28.4
98,16:10,10,28.0
99,16:15,10,28.3
100,16:20,10,29.5
101,16:25,10,30.8
102,16:30,10,30.4
103,16:35,10,29.9
104,16:40,10,29.5
105,16:45,10,29.7
106,16:50,19,29.3
107,16:55,19,29.6
108,17:00,19,29.2
109,17:05,19,28.9
110,17:10,19,29.0
111,17:15,19,29.2
112,17:20,19,28.8
113,17:25,28,29.2
114,17:30,28,30.2
115,17:35,28,30.1
116,17:40,23,30.3
117,17:45,23,30.2
118,17:50,23,29.5
119,17:55,41,27.6
120,18:00,41,27.9
