step,time,#people,temp_out
0,08:00,2,13.7
1,08:05,2,13.9
2,08:10,2,13.5
3,08:15,2,13.4
4,08:20,29,13.3
5,08:25,29,14.2
6,08:30,29,13.9
7,08:35,29,13.6
8,08:40,29,13.2
9,08:45,29,12.6
10,08:50,45,12.8
11,08:55,45,12.3
12,09:00,45,12.5
13,09:05,45,12.3
14,09:10,45,11.6
15,09:15,45,11.4
16,09:20,45,11.3
17,09:25,45,11.6
18,09:30,45,11.9
19,09:35,45,12.4
20,09:40,25,12.8
21,09:45,25,11.9
22,09:50,25,12.1
23,09:55,25,11.6
24,10:00,42,11.2
25,10:05,42,10.9
26,10:10,42,11.6
27,10:15,42,12.0
28,10:20,42,11.8
29,10:25,42,12.0
30,10:30,44,12.9
31,10:35,44,13.2
32,10:40,44,12.4
33,10:45,44,13.0
34,10:50,33,14.2
35,10:55,33,13.8
36,11:00,33,15.0
37,11:05,33,15.7
38,11:10,33,15.5
39,11:15,33,15.8
40,11:20,33,15.6
41,11:25,33,15.7
42,11:30,33,15.5
43,11:35,8,15.1
44,11:40,8,15.3
45,11:45,8,14.7
46,11:50,8,14.3
47,11:55,8,13.1
48,12:00,8,13.7
49,12:05,8,13.4
50,12:10,8,13.8
51,12:15,45,14.0
52,12:20,45,14.4
53,12:25,45,13.2
54,12:30,45,14.1
55,12:35,45,14.0
56,12:40,45,13.3
57,12:45,45,14.1
58,12:50,45,13.7
59,12:55,45,13.5
60,13:00,45,13.7
61,13:05,0,14.3
62,13:10,0,14.1
63,13:15,0,14.0
64,13:20,32,13.6
65,13:25,32,14.4
66,13:30,32,13.8
67,13:35,32,14.7
68,13:40,29,15.0
69,13:45,29,15.4
70,13:50,29,14.4
71,13:55,29,14.2
72,14:00,29,13.8
73,14:05,29,13.4
74,14:10,29,13.3
75,14:15,19,13.2
76,14:20,19,13.1
77,14:25,19,12.6
78,14:30,19,13.8
79,14:35,19,14.1
80,14:40,19,13.7
81,14:45,19,13.3
82,14:50,22,13.6
83,14:55,22,13.7
84,15:00,22,14.1
85,15:05,22,14.1
86,15:10,22,14.3
87,15:15,22,14.5
88,15:20,22,14.4
89,15:25,22,15.1
90,15:30,22,14.9
91,15:35,46,14.2
92,15:40,46,14.4
93,15:45,46,14.6
94,15:50,46,13.9
95,15:55,16,13.9
96,16:00,16,14.2
97,16:05,16,13.5
98,16:10,33,14.1
99,16:15,33,14.3
100,16:20,33,14.9
101,16:25,33,14.9
102,16:30,33,14.9
103,16:35,33,14.8
104,16:40,33,14.4
105,16:45,33,14.1
106,16:50,33,14.2
107,16:55,35,14.3
108,17:00,35,13.9
109,17:05,35,14.1
110,17:10,35,14.5
111,17:15,35,14.3
112,17:20,35,14.1
113,17:25,35,14.3
114,17:30,35,14.3
115,17:35,35,14.8
116,17:40,35,15.1
117,17:45,11,14.6
118,17:50,11,15.6
119,17:55,10,16.0
120,18:00,10,15.7
