step,time,#people,temp_out
0,08:00,18,5.2
1,08:05,17,5.7
2,08:10,17,5.7
3,08:15,17,6.0
4,08:20,6,6.6
5,08:25,6,7.7
6,08:30,6,8.3
7,08:35,6,8.4
8,08:40,6,8.7
9,08:45,6,9.0
10,08:50,42,9.0
11,08:55,42,8.8
12,09:00,37,9.6
13,09:05,37,8.9
14,09:10,37,8.6
15,09:15,37,8.4
16,09:20,37,8.0
17,09:25,37,7.6
18,09:30,23,6.9
19,09:35,23,6.7
20,09:40,23,7.3
21,09:45,23,6.6
22,09:50,9,6.4
23,09:55,9,5.8
24,10:00,9,5.7
25,10:05,15,6.2
26,10:10,15,6.9
27,10:15,15,7.0
28,10:20,15,8.1
29,10:25,15,7.5
30,10:30,2,7.6
31,10:35,2,7.7
32,10:40,2,8.1
33,10:45,2,8.0
34,10:50,14,8.3
35,10:55,14,8.0
36,11:00,14,7.1
37,11:05,14,6.5
38,11:10,14,6.5
39,11:15,14,6.9
40,11:20,27,6.6
41,11:25,27,6.5
42,11:30,27,5.7
43,11:35,27,5.4
44,11:40,27,5.6
45,11:45,27,5.6
46,11:50,27,4.9
47,11:55,17,4.8
48,12:00,17,4.6
49,12:05,17,4.9
50,12:10,17,4.8
51,12:15,17,4.5
52,12:20,17,3.7
53,12:25,17,4.1
54,12:30,17,4.7
55,12:35,17,4.8
56,12:40,1,5.1
57,12:45,1,4.8
58,12:50,1,5.7
59,12:55,1,5.7
60,13:00,1,5.8
61,13:05,1,5.7
62,13:10,42,5.8
63,13:15,42,5.6
64,13:20,42,5.9
65,13:25,42,5.4
66,13:30,42,5.6
67,13:35,42,5.6
68,13:40,31,6.3
69,13:45,31,7.2
70,13:50,31,8.1
71,13:55,31,7.7
72,14:00,31,8.2
73,14:05,31,7.9
74,14:10,33,7.5
75,14:15,33,6.7
76,14:20,33,7.0
77,14:25,33,6.8
78,14:30,33,6.4
79,14:35,33,6.7
80,14:40,33,7.1
81,14:45,33,6.9
82,14:50,15,6.1
83,14:55,15,6.0
84,15:00,15,5.7
85,15:05,15,6.4
86,15:10,15,6.0
87,15:15,15,5.8
88,15:20,15,5.2
89,15:25,15,5.4
90,15:30,15,5.4
91,15:35,15,5.6
92,15:40,14,4.0
93,15:45,14,3.9
94,15:50,14,4.2
95,15:55,14,4.9
96,16:00,48,4.5
97,16:05,48,4.9
98,16:10,48,3.6
99,16:15,48,3.9
100,16:20,48,4.0
101,16:25,48,4.4
102,16:30,48,3.5
103,16:35,35,3.7
104,16:40,35,3.3
105,16:45,23,2.8
106,16:50,23,3.1
107,16:55,23,2.8
108,17:00,23,3.7
109,17:05,23,4.6
110,17:10,23,3.7
111,17:15,23,3.7
112,17:20,23,2.5
113,17:25,23,2.8
114,17:30,43,3.3
115,17:35,43,3.4
116,17:40,43,3.1
117,17:45,43,3.2
118,17:50,43,3.8
119,17:55,43,3.9
120,18:00,43,4.5
