step,time,#people,temp_out
0,08:00,10,15.1
1,08:05,10,14.7
2,08:10,29,14.8
3,08:15,29,14.8
4,08:20,29,14.6
5,08:25,29,14.7
6,08:30,29,14.7
7,08:35,29,16.4
8,08:40,29,16.5
9,08:45,29,16.8
10,08:50,5,16.6
11,08:55,5,16.8
12,09:00,3,17.0
13,09:05,3,16.8
14,09:10,3,16.7
15,09:15,3,16.6
16,09:20,30,16.1
17,09:25,30,17.3
18,09:30,30,17.0
19,09:35,30,17.5
20,09:40,30,17.4
21,09:45,30,18.0
22,09:50,30,18.8
23,09:55,30,18.5
24,10:00,30,19.5
25,10:05,47,20.1
26,10:10,47,19.8
27,10:15,47,19.4
28,10:20,47,20.1
29,10:25,47,19.7
30,10:30,47,20.4
31,10:35,47,20.9
32,10:40,47,20.9
33,10:45,43,21.1
34,10:50,43,20.8
35,10:55,43,20.7
36,11:00,43,21.0
37,11:05,43,21.1
38,11:10,43,20.3
39,11:15,28,20.3
40,11:20,28,20.4
41,11:25,28,20.3
42,11:30,28,20.0
43,11:35,28,19.2
44,11:40,28,19.2
45,11:45,28,19.8
46,11:50,25,20.4
47,11:55,25,20.5
48,12:00,25,19.8
49,12:05,13,20.7
50,12:10,13,21.1
51,12:15,13,20.9
52,12:20,13,20.9
53,12:25,13,20.2
54,12:30,13,20.5
55,12:35,49,20.7
56,12:40,49,19.8
57,12:45,49,19.4
58,12:50,49,19.6
59,12:55,49,19.3
60,13:00,42,19.4
61,13:05,42,20.2
62,13:10,42,20.5
63,13:15,42,20.7
64,13:20,42,20.0
65,13:25,42,21.2
66,13:30,42,22.5
67,13:35,12,22.4
68,13:40,12,22.5
69,13:45,12,22.1
70,13:50,12,22.9
71,13:55,12,23.6
72,14:00,11,24.4
73,14:05,11,24.7
74,14:10,11,24.7
75,14:15,21,24.8
76,14:20,21,25.1
77,14:25,21,24.7
78,14:30,21,24.5
79,14:35,21,24.8
80,14:40,21,25.2
81,14:45,8,25.5
82,14:50,8,24.7
83,14:55,8,25.1
84,15:00,8,24.9
85,15:05,8,25.5
86,15:10,8,25.5
87,15:15,43,26.1
88,15:20,43,25.9
89,15:25,43,25.2
90,15:30,43,25.6
91,15:35,43,25.6
92,15:40,43,25.9
93,15:45,43,26.2
94,15:50,41,26.8
95,15:55,41,27.6
96,16:00,41,27.4
97,16:05,41,27.6
98,16:10,41,27.4
99,16:15,41,26.9
100,16:20,41,26.8
101,16:25,41,27.4
102,16:30,41,28.0
103,16:35,34,28.2
104,16:40,34,29.0
105,16:45,34,28.2
106,16:50,34,27.8
107,16:55,34,28.1
108,17:00,34,27.7
109,17:05,34,27.6
110,17:10,34,28.3
111,17:15,9,27.6
112,17:20,9,27.8
113,17:25,9,27.2
114,17:30,9,26.8
115,17:35,9,26.6
116,17:40,9,26.8
117,17:45,9,27.8
118,17:50,9,27.2
119,17:55,9,27.4
120,18:00,9,27.0
