step,time,#people,temp_out
0,08:00,42,20.1
1,08:05,42,19.9
2,08:10,22,20.6
3,08:15,22,19.8
4,08:20,22,20.1
5,08:25,22,19.7
6,08:30,22,19.4
7,08:35,22,19.2
8,08:40,22,18.6
9,08:45,22,18.5
10,08:50,22,18.1
11,08:55,22,18.4
12,09:00,22,18.2
13,09:05,22,17.4
14,09:10,22,16.9
15,09:15,22,16.2
16,09:20,22,16.1
17,09:25,22,15.8
18,09:30,43,16.1
19,09:35,43,14.8
20,09:40,43,14.9
21,09:45,43,14.9
22,09:50,43,15.0
23,09:55,46,14.9
24,10:00,46,15.3
25,10:05,46,15.7
26,10:10,46,16.2
27,10:15,46,15.2
28,10:20,20,14.5
29,10:25,20,14.5
30,10:30,20,14.1
31,10:35,20,14.0
32,10:40,20,13.9
33,10:45,20,13.5
34,10:50,20,13.3
35,10:55,9,13.2
36,11:00,9,13.6
37,11:05,9,13.8
38,11:10,9,13.9
39,11:15,9,13.7
40,11:20,9,13.5
41,11:25,9,13.9
42,11:30,9,13.4
43,11:35,39,13.8
44,11:40,39,14.5
45,11:45,39,13.8
46,11:50,39,13.3
47,11:55,39,13.5
48,12:00,39,13.2
49,12:05,39,13.4
50,12:10,15,13.6
51,12:15,15,14.4
52,12:20,15,15.2
53,12:25,15,15.4
54,12:30,15,15.9
55,12:35,15,16.0
56,12:40,15,16.4
57,12:45,15,16.6
58,12:50,15,16.5
59,12:55,15,16.2
60,13:00,26,15.6
61,13:05,26,15.5
62,13:10,26,14.8
63,13:15,26,15.1
64,13:20,34,15.3
65,13:25,34,14.7
66,13:30,34,14.5
67,13:35,36,14.4
68,13:40,36,14.3
69,13:45,36,14.3
70,13:50,36,13.9
71,13:55,36,13.9
72,14:00,36,13.7
73,14:05,7,13.8
74,14:10,7,13.8
75,14:15,7,13.9
76,14:20,7,14.0
77,14:25,7,14.0
78,14:30,7,14.0
79,14:35,7,14.2
80,14:40,7,13.4
81,14:45,7,13.4
82,14:50,31,13.2
83,14:55,31,13.5
84,15:00,31,13.6
85,15:05,31,12.8
86,15:10,31,12.9
87,15:15,31,13.8
88,15:20,31,13.7
89,15:25,48,13.8
90,15:30,48,13.6
91,15:35,48,13.4
92,15:40,48,13.6
93,15:45,48,13.0
94,15:50,48,13.7
95,15:55,48,13.9
96,16:00,16,13.0
97,16:05,16,12.5
98,16:10,39,12.3
99,16:15,39,11.9
100,16:20,39,11.4
101,16:25,39,11.3
102,16:30,39,12.6
103,16:35,47,12.9
104,16:40,47,12.4
105,16:45,47,13.0
106,16:50,47,13.2
107,16:55,47,14.2
108,17:00,47,14.2
109,17:05,3,14.9
110,17:10,3,14.7
111,17:15,3,15.3
112,17:20,3,15.0
113,17:25,3,15.7
114,17:30,3,15.3
115,17:35,3,14.8
116,17:40,3,14.6
117,17:45,3,14.9
118,17:50,31,15.2
119,17:55,31,15.4
120,18:00,31,15.1
