step,time,#people,temp_out
0,08:00,7,10.7
1,08:05,7,9.9
2,08:10,7,9.1
3,08:15,26,9.5
4,08:20,26,9.4
5,08:25,26,9.0
6,08:30,32,8.8
7,08:35,32,8.6
8,08:40,32,8.3
9,08:45,32,9.1
10,08:50,32,9.1
11,08:55,9,9.4
12,09:00,9,9.1
13,09:05,9,9.5
14,09:10,9,9.7
15,09:15,9,9.3
16,09:20,9,8.9
17,09:25,9,9.0
18,09:30,39,8.3
19,09:35,39,9.0
20,09:40,39,9.3
21,09:45,7,9.9
22,09:50,7,10.2
23,09:55,7,11.1
24,10:00,7,11.4
25,10:05,22,11.3
26,10:10,22,11.7
27,10:15,22,12.2
28,10:20,22,12.8
29,10:25,22,12.7
30,10:30,22,12.5
31,10:35,22,11.7
32,10:40,22,11.3
33,10:45,29,11.2
34,10:50,29,11.0
35,10:55,29,10.4
36,11:00,29,12.1
37,11:05,29,11.5
38,11:10,29,11.3
39,11:15,29,11.4
40,11:20,29,11.8
41,11:25,29,12.0
42,11:30,29,11.7
43,11:35,41,11.8
44,11:40,41,11.9
45,11:45,41,11.3
46,11:50,41,10.6
47,11:55,41,10.7
48,12:00,41,11.1
49,12:05,41,11.7
50,12:10,41,11.9
51,12:15,37,11.7
52,12:20,37,11.5
53,12:25,37,10.6
54,12:30,44,11.1
55,12:35,44,10.7
56,12:40,44,10.2
57,12:45,44,9.5
58,12:50,44,9.1
59,12:55,0,8.9
60,13:00,0,8.0
61,13:05,0,8.2
62,13:10,5,8.0
63,13:15,5,8.0
64,13:20,5,7.3
65,13:25,30,7.8
66,13:30,30,7.9
67,13:35,30,7.9
68,13:40,30,7.7
69,13:45,30,7.8
70,13:50,30,6.9
71,13:55,30,7.1
72,14:00,30,8.2
73,14:05,30,8.2
74,14:10,7,8.5
75,14:15,7,8.6
76,14:20,7,8.8
77,14:25,47,8.9
78,14:30,47,9.4
79,14:35,47,9.5
80,14:40,47,8.8
81,14:45,47,9.0
82,14:50,47,8.3
83,14:55,47,8.2
84,15:00,47,8.6
85,15:05,41,8.2
86,15:10,41,10.0
87,15:15,41,11.0
88,15:20,41,10.8
89,15:25,41,12.3
90,15:30,41,12.9
91,15:35,41,12.1
92,15:40,41,12.4
93,15:45,2,12.6
94,15:50,2,13.5
95,15:55,2,13.5
96,16:00,2,13.6
97,16:05,2,13.6
98,16:10,2,13.8
99,16:15,20,13.4
100,16:20,20,13.6
101,16:25,20,14.3
102,16:30,36,14.5
103,16:35,36,14.5
104,16:40,36,14.0
105,16:45,36,15.0
106,16:50,36,15.8
107,16:55,36,16.0
108,17:00,36,16.2
109,17:05,34,16.1
110,17:10,34,16.4
111,17:15,34,15.9
112,17:20,34,16.3
113,17:25,34,17.0
114,17:30,34,16.9
115,17:35,34,16.8
116,17:40,15,16.5
117,17:45,15,16.8
118,17:50,15,17.1
119,17:55,15,18.2
120,18:00,15,17.6
