step,time,#people,temp_out
0,08:00,41,2.1
1,08:05,41,1.5
2,08:10,41,0.7
3,08:15,41,0.3
4,08:20,41,0.7
5,08:25,41,0.5
6,08:30,41,1.3
7,08:35,41,1.8
8,08:40,41,2.1
9,08:45,3,1.9
10,08:50,3,2.4
11,08:55,3,2.6
12,09:00,3,2.7
13,09:05,3,1.8
14,09:10,3,1.9
15,09:15,3,2.6
16,09:20,3,3.0
17,09:25,3,2.6
18,09:30,27,2.3
19,09:35,27,1.8
20,09:40,27,1.9
21,09:45,27,1.7
22,09:50,27,2.3
23,09:55,27,2.7
24,10:00,27,2.2
25,10:05,27,1.7
26,10:10,27,2.6
27,10:15,27,2.3
28,10:20,0,2.1
29,10:25,0,2.8
30,10:30,0,2.6
31,10:35,0,3.0
32,10:40,0,2.5
33,10:45,0,2.7
34,10:50,0,2.6
35,10:55,4,3.2
36,11:00,4,3.6
37,11:05,4,3.2
38,11:10,4,4.4
39,11:15,4,3.7
40,11:20,4,3.2
41,11:25,13,2.7
42,11:30,13,2.8
43,11:35,13,3.0
44,11:40,30,3.6
45,11:45,30,4.0
46,11:50,30,3.2
47,11:55,34,2.9
48,12:00,34,2.7
49,12:05,34,2.6
50,12:10,34,2.8
51,12:15,34,2.9
52,12:20,7,3.6
53,12:25,7,3.3
54,12:30,7,3.9
55,12:35,46,2.9
56,12:40,46,3.4
57,12:45,46,3.7
58,12:50,46,4.7
59,12:55,46,5.3
60,13:00,46,5.9
61,13:05,6,5.8
62,13:10,6,4.9
63,13:15,6,4.9
64,13:20,6,4.3
65,13:25,6,4.4
66,13:30,6,5.2
67,13:35,23,5.9
68,13:40,23,5.3
69,13:45,23,5.3
70,13:50,23,5.4
71,13:55,23,5.0
72,14:00,41,5.1
73,14:05,41,5.6
74,14:10,24,5.1
75,14:15,24,4.9
76,14:20,45,5.3
77,14:25,45,4.7
78,14:30,45,5.3
79,14:35,49,5.7
80,14:40,49,6.2
81,14:45,49,6.2
82,14:50,49,6.0
83,14:55,28,6.1
84,15:00,28,6.9
85,15:05,45,6.4
86,15:10,45,6.4
87,15:15,45,7.0
88,15:20,45,7.4
89,15:25,4,7.9
90,15:30,4,7.4
91,15:35,4,6.6
92,15:40,4,5.8
93,15:45,4,5.1
94,15:50,4,4.3
95,15:55,4,4.1
96,16:00,4,4.1
97,16:05,4,4.5
98,16:10,4,4.2
99,16:15,7,4.8
100,16:20,7,6.0
101,16:25,7,5.7
102,16:30,7,5.6
103,16:35,7,5.4
104,16:40,1,5.9
105,16:45,1,5.4
106,16:50,1,5.5
107,16:55,33,5.1
108,17:00,33,5.0
109,17:05,33,4.9
110,17:10,33,4.3
111,17:15,33,4.5
112,17:20,33,4.6
113,17:25,33,4.8
114,17:30,33,4.7
115,17:35,33,4.7
116,17:40,6,5.1
117,17:45,6,6.1
118,17:50,14,6.0
119,17:55,14,5.3
120,18:00,11,5.4
