step,time,#people,temp_out
0,08:00,23,-1.2
1,08:05,23,-1.3
2,08:10,23,-1.8
3,08:15,23,-0.8
4,08:20,23,-0.0
5,08:25,23,-1.0
6,08:30,23,-0.2
7,08:35,23,0.3
8,08:40,23,0.5
9,08:45,2,0.3
10,08:50,2,0.1
11,08:55,2,0.1
12,09:00,2,0.2
13,09:05,2,-0.1
14,09:10,2,-0.5
15,09:15,2,-0.3
16,09:20,2,-0.8
17,09:25,2,0.0
18,09:30,2,-0.5
19,09:35,7,-2.0
20,09:40,7,-2.1
21,09:45,7,-3.0
22,09:50,7,-3.0
23,09:55,34,-3.3
24,10:00,34,-3.0
25,10:05,34,-2.8
26,10:10,34,-2.7
27,10:15,34,-2.4
28,10:20,34,-2.9
29,10:25,34,-2.3
30,10:30,47,-1.9
31,10:35,47,-1.6
32,10:40,49,-2.0
33,10:45,49,-2.5
34,10:50,49,-3.0
35,10:55,24,-2.6
36,11:00,24,-2.3
37,11:05,24,-2.5
38,11:10,24,-2.7
39,11:15,24,-2.9
40,11:20,5,-3.3
41,11:25,5,-3.8
42,11:30,5,-3.3
43,11:35,5,-3.4
44,11:40,5,-3.4
45,11:45,5,-3.0
46,11:50,5,-2.8
47,11:55,15,-3.1
48,12:00,15,-3.3
49,12:05,15,-2.8
50,12:10,15,-2.4
51,12:15,15,-2.4
52,12:20,15,-2.0
53,12:25,15,-2.3
54,12:30,15,-2.6
55,12:35,15,-3.7
56,12:40,27,-4.2
57,12:45,27,-3.6
58,12:50,27,-3.4
59,12:55,27,-3.2
60,13:00,27,-3.0
61,13:05,27,-2.8
62,13:10,27,-2.6
63,13:15,27,-3.2
64,13:20,11,-3.1
65,13:25,11,-2.7
66,13:30,11,-2.6
67,13:35,11,-2.7
68,13:40,11,-2.1
69,13:45,1,-2.4
70,13:50,1,-2.6
71,13:55,1,-3.0
72,14:00,1,-3.2
73,14:05,1,-3.2
74,14:10,1,-2.9
75,14:15,1,-3.0
76,14:20,20,-1.4
77,14:25,20,-1.7
78,14:30,20,-1.2
79,14:35,20,-1.1
80,14:40,20,-1.1
81,14:45,20,-1.4
82,14:50,20,-1.9
83,14:55,20,-1.3
84,15:00,20,-0.7
85,15:05,20,-0.4
86,15:10,32,0.7
87,15:15,32,1.6
88,15:20,32,2.0
89,15:25,32,1.1
90,15:30,32,1.2
91,15:35,6,1.3
92,15:40,6,1.9
93,15:45,6,2.1
94,15:50,6,3.3
95,15:55,6,2.2
96,16:00,18,1.5
97,16:05,18,1.8
98,16:10,18,2.1
99,16:15,18,2.4
100,16:20,18,2.9
101,16:25,18,2.5
102,16:30,18,3.0
103,16:35,18,3.5
104,16:40,18,4.0
105,16:45,18,4.7
106,16:50,47,4.6
107,16:55,47,4.3
108,17:00,47,4.4
109,17:05,47,4.2
110,17:10,1,3.8
111,17:15,1,3.8
112,17:20,1,3.8
113,17:25,1,4.0
114,17:30,1,4.0
115,17:35,13,4.0
116,17:40,13,4.1
117,17:45,13,4.3
118,17:50,13,4.7
119,17:55,13,4.6
120,18:00,13,4.6
