step,time,#people,temp_out
0,08:00,36,0.7
1,08:05,36,-0.2
2,08:10,36,-1.0
3,08:15,36,-0.8
4,08:20,36,-1.1
5,08:25,36,-0.8
6,08:30,36,-2.0
7,08:35,36,-2.6
8,08:40,36,-3.7
9,08:45,0,-4.2
10,08:50,0,-4.7
11,08:55,0,-4.7
12,09:00,0,-4.4
13,09:05,25,-4.7
14,09:10,25,-4.5
15,09:15,25,-4.1
16,09:20,25,-3.7
17,09:25,25,-3.8
18,09:30,25,-3.4
19,09:35,25,-3.8
20,09:40,25,-3.8
21,09:45,9,-4.2
22,09:50,9,-3.9
23,09:55,9,-4.4
24,10:00,9,-4.9
25,10:05,9,-5.0
26,10:10,9,-5.0
27,10:15,9,-4.6
28,10:20,9,-3.8
29,10:25,9,-4.9
30,10:30,9,-5.0
31,10:35,17,-5.0
32,10:40,17,-4.7
33,10:45,17,-4.9
34,10:50,17,-4.8
35,10:55,17,-5.0
36,11:00,43,-4.4
37,11:05,43,-5.0
38,11:10,43,-4.8
39,11:15,43,-5.0
40,11:20,32,-5.0
41,11:25,32,-4.9
42,11:30,33,-4.8
43,11:35,33,-4.5
44,11:40,33,-3.6
45,11:45,33,-3.8
46,11:50,33,-5.0
47,11:55,31,-5.0
48,12:00,31,-4.9
49,12:05,31,-5.0
50,12:10,31,-5.0
51,12:15,31,-5.0
52,12:20,31,-4.3
53,12:25,31,-4.5
54,12:30,31,-4.3
55,12:35,14,-3.9
56,12:40,14,-4.1
57,12:45,8,-4.2
58,12:50,8,-5.0
59,12:55,26,-3.7
60,13:00,26,-3.7
61,13:05,26,-3.8
62,13:10,26,-3.6
63,13:15,26,-3.4
64,13:20,26,-3.5
65,13:25,40,-3.7
66,13:30,40,-2.8
67,13:35,40,-3.8
68,13:40,40,-3.5
69,13:45,40,-4.0
70,13:50,40,-3.8
71,13:55,40,-4.2
72,14:00,40,-3.5
73,14:05,24,-3.1
74,14:10,24,-2.6
75,14:15,24,-1.9
76,14:20,24,-2.4
77,14:25,24,-2.4
78,14:30,44,-1.7
79,14:35,44,-2.0
80,14:40,44,-1.9
81,14:45,44,-2.4
82,14:50,23,-3.0
83,14:55,23,-2.5
84,15:00,23,-3.1
85,15:05,23,-2.9
86,15:10,23,-2.9
87,15:15,23,-2.4
88,15:20,23,-2.3
89,15:25,23,-2.6
90,15:30,23,-2.4
91,15:35,23,-2.1
92,15:40,38,-2.4
93,15:45,38,-0.8
94,15:50,38,-1.2
95,15:55,38,-1.7
96,16:00,3,-1.3
97,16:05,3,-1.4
98,16:10,3,-2.0
99,16:15,3,-1.7
100,16:20,3,-1.6
101,16:25,23,-1.5
102,16:30,23,-1.6
103,16:35,23,-0.7
104,16:40,23,-0.9
105,16:45,48,-1.1
106,16:50,48,-1.1
107,16:55,48,-1.3
108,17:00,48,-0.4
109,17:05,48,-0.4
110,17:10,48,0.3
111,17:15,16,1.2
112,17:20,16,1.6
113,17:25,16,2.0
114,17:30,37,2.2
115,17:35,37,2.5
116,17:40,37,2.7
117,17:45,37,2.8
118,17:50,37,2.4
119,17:55,37,2.4
120,18:00,37,2.2
