step,time,#people,temp_out
0,08:00,35,1.3
1,08:05,35,0.9
2,08:10,0,0.8
3,08:15,0,0.9
4,08:20,0,0.2
5,08:25,0,0.2
6,08:30,0,-0.4
7,08:35,0,-0.6
8,08:40,0,-0.3
9,08:45,0,-1.0
10,08:50,0,-1.1
11,08:55,10,-1.1
12,09:00,10,-0.7
13,09:05,10,-1.7
14,09:10,10,-1.4
15,09:15,39,-1.7
16,09:20,39,-2.6
17,09:25,17,-2.9
18,09:30,17,-2.8
19,09:35,17,-3.4
20,09:40,17,-3.1
21,09:45,17,-2.9
22,09:50,17,-2.5
23,09:55,17,-3.0
24,10:00,0,-3.0
25,10:05,0,-3.2
26,10:10,3,-3.0
27,10:15,3,-2.7
28,10:20,3,-2.6
29,10:25,3,-2.9
30,10:30,3,-2.6
31,10:35,3,-1.8
32,10:40,3,-1.8
33,10:45,3,-1.6
34,10:50,43,-2.5
35,10:55,43,-2.5
36,11:00,43,-2.7
37,11:05,43,-2.9
38,11:10,43,-2.5
39,11:15,25,-1.6
40,11:20,25,-2.0
41,11:25,25,-2.4
42,11:30,25,-2.5
43,11:35,25,-2.2
44,11:40,15,-3.3
45,11:45,15,-3.0
46,11:50,15,-2.9
47,11:55,15,-3.8
48,12:00,15,-3.6
49,12:05,15,-4.5
50,12:10,15,-4.3
51,12:15,15,-4.1
52,12:20,38,-4.2
53,12:25,38,-5.0
54,12:30,38,-4.2
55,12:35,38,-4.0
56,12:40,10,-4.3
57,12:45,10,-4.3
58,12:50,10,-4.7
59,12:55,10,-3.9
60,13:00,10,-3.9
61,13:05,10,-4.2
62,13:10,10,-4.5
63,13:15,29,-4.7
64,13:20,29,-4.1
65,13:25,29,-4.0
66,13:30,29,-4.4
67,13:35,29,-3.4
68,13:40,29,-2.9
69,13:45,29,-3.2
70,13:50,29,-3.8
71,13:55,29,-3.5
72,14:00,36,-3.3
73,14:05,36,-3.7
74,14:10,36,-5.0
75,14:15,36,-4.9
76,14:20,36,-5.0
77,14:25,36,-5.0
78,14:30,36,-5.0
79,14:35,28,-4.5
80,14:40,28,-4.2
81,14:45,28,-4.6
82,14:50,5,-5.0
83,14:55,5,-5.0
84,15:00,5,-3.7
85,15:05,5,-3.7
86,15:10,5,-3.3
87,15:15,5,-2.8
88,15:20,5,-2.5
89,15:25,5,-3.2
90,15:30,48,-3.3
91,15:35,48,-3.5
92,15:40,48,-3.6
93,15:45,48,-2.6
94,15:50,48,-2.6
95,15:55,48,-2.0
96,16:00,5,-1.7
97,16:05,5,-1.4
98,16:10,1,-0.8
99,16:15,1,-0.3
100,16:20,1,-0.2
101,16:25,1,-0.2
102,16:30,41,0.0
103,16:35,41,-0.5
104,16:40,41,-1.2
105,16:45,41,-0.9
106,16:50,41,-1.4
107,16:55,41,-1.2
108,17:00,41,-1.1
109,17:05,41,-1.6
110,17:10,41,-1.0
111,17:15,41,-1.9
112,17:20,2,-2.1
113,17:25,2,-3.3
114,17:30,2,-3.0
115,17:35,2,-3.2
116,17:40,2,-3.2
117,17:45,2,-3.8
118,17:50,37,-4.1
119,17:55,37,-4.5
120,18:00,37,-4.4
