step,time,#people,temp_out
0,08:00,35,6.3
1,08:05,35,6.1
2,08:10,35,6.2
3,08:15,35,5.8
4,08:20,35,6.1
5,08:25,47,6.6
6,08:30,47,6.0
7,08:35,47,5.6
8,08:40,47,6.2
9,08:45,47,6.5
10,08:50,33,6.5
11,08:55,33,6.3
12,09:00,33,7.1
13,09:05,33,7.8
14,09:10,22,8.2
15,09:15,22,7.7
16,09:20,22,8.6
17,09:25,22,8.2
18,09:30,7,8.2
19,09:35,7,8.7
20,09:40,7,8.6
21,09:45,7,8.9
22,09:50,7,9.5
23,09:55,7,9.4
24,10:00,7,9.0
25,10:05,7,8.8
26,10:10,7,9.1
27,10:15,13,8.9
28,10:20,13,8.8
29,10:25,17,9.4
30,10:30,17,9.1
31,10:35,17,9.3
32,10:40,17,8.5
33,10:45,17,8.8
34,10:50,14,8.9
35,10:55,14,9.0
36,11:00,14,8.7
37,11:05,14,9.4
38,11:10,14,9.8
39,11:15,19,10.6
40,11:20,19,10.7
41,11:25,19,11.0
42,11:30,19,11.3
43,11:35,19,10.5
44,11:40,5,9.8
45,11:45,5,10.4
46,11:50,5,10.3
47,11:55,5,10.5
48,12:00,5,10.1
49,12:05,5,9.7
50,12:10,5,9.5
51,12:15,13,10.1
52,12:20,13,9.7
53,12:25,13,9.9
54,12:30,13,9.3
55,12:35,9,8.0
56,12:40,9,8.8
57,12:45,9,9.8
58,12:50,9,9.0
59,12:55,9,8.5
60,13:00,9,9.4
61,13:05,9,8.9
62,13:10,39,8.0
63,13:15,39,7.9
64,13:20,39,8.0
65,13:25,39,8.4
66,13:30,39,8.2
67,13:35,39,8.0
68,13:40,39,7.9
69,13:45,39,7.7
70,13:50,47,7.7
71,13:55,47,7.6
72,14:00,35,7.4
73,14:05,35,7.5
74,14:10,35,6.5
75,14:15,35,7.6
76,14:20,35,7.4
77,14:25,35,7.0
78,14:30,11,7.3
79,14:35,11,7.6
80,14:40,11,7.8
81,14:45,11,8.3
82,14:50,39,8.9
83,14:55,39,8.5
84,15:00,15,8.8
85,15:05,15,9.3
86,15:10,15,9.4
87,15:15,15,9.5
88,15:20,34,9.4
89,15:25,34,9.5
90,15:30,34,9.7
91,15:35,34,10.7
92,15:40,34,10.2
93,15:45,34,9.9
94,15:50,34,10.4
95,15:55,34,10.6
96,16:00,49,11.4
97,16:05,49,11.6
98,16:10,49,11.7
99,16:15,49,11.7
100,16:20,49,11.9
101,16:25,49,11.2
102,16:30,49,11.2
103,16:35,49,10.3
104,16:40,19,10.6
105,16:45,19,10.0
106,16:50,19,10.4
107,16:55,19,11.0
108,17:00,19,11.0
109,17:05,8,10.9
110,17:10,8,11.0
111,17:15,8,11.0
112,17:20,8,11.1
113,17:25,8,11.3
114,17:30,8,11.2
115,17:35,8,11.2
116,17:40,39,11.6
117,17:45,39,11.8
118,17:50,39,11.8
119,17:55,39,12.0
120,18:00,39,12.2
