step,time,#people,temp_out
0,08:00,17,8.5
1,08:05,17,8.2
2,08:10,17,7.6
3,08:15,17,7.7
4,08:20,17,7.6
5,08:25,16,8.5
6,08:30,16,8.1
7,08:35,16,8.5
8,08:40,16,8.7
9,08:45,16,7.9
10,08:50,16,7.5
11,08:55,16,7.6
12,09:00,16,6.9
13,09:05,16,6.9
14,09:10,16,7.2
15,09:15,18,6.8
16,09:20,18,6.0
17,09:25,18,6.3
18,09:30,18,6.1
19,09:35,18,6.3
20,09:40,18,6.5
21,09:45,18,6.1
22,09:50,39,6.8
23,09:55,39,6.7
24,10:00,39,6.7
25,10:05,39,6.0
26,10:10,39,5.8
27,10:15,39,5.7
28,10:20,39,5.8
29,10:25,39,5.9
30,10:30,39,6.0
31,10:35,39,5.9
32,10:40,23,5.9
33,10:45,23,5.7
34,10:50,41,5.6
35,10:55,41,5.9
36,11:00,41,5.9
37,11:05,8,5.4
38,11:10,8,4.8
39,11:15,8,4.3
40,11:20,8,4.2
41,11:25,8,4.8
42,11:30,8,4.4
43,11:35,8,4.8
44,11:40,8,3.9
45,11:45,8,4.2
46,11:50,8,3.6
47,11:55,47,3.8
48,12:00,47,3.9
49,12:05,47,4.4
50,12:10,47,5.6
51,12:15,47,5.8
52,12:20,47,5.6
53,12:25,21,5.0
54,12:30,21,4.9
55,12:35,21,5.5
56,12:40,21,5.2
57,12:45,21,5.6
58,12:50,21,6.8
59,12:55,15,6.0
60,13:00,15,5.6
61,13:05,15,5.0
62,13:10,15,5.8
63,13:15,15,5.5
64,13:20,48,6.5
65,13:25,48,6.0
66,13:30,48,6.4
67,13:35,48,6.5
68,13:40,48,6.7
69,13:45,48,6.3
70,13:50,48,6.5
71,13:55,48,7.4
72,14:00,9,8.5
73,14:05,9,8.5
74,14:10,9,8.4
75,14:15,9,9.0
76,14:20,9,10.2
77,14:25,9,10.2
78,14:30,9,10.6
79,14:35,48,11.2
80,14:40,48,10.5
81,14:45,48,10.5
82,14:50,48,11.0
83,14:55,48,11.1
84,15:00,48,11.7
85,15:05,48,11.6
86,15:10,48,11.9
87,15:15,48,12.8
88,15:20,48,13.1
89,15:25,29,13.2
90,15:30,29,13.0
91,15:35,29,13.0
92,15:40,29,12.2
93,15:45,29,13.8
94,15:50,29,13.7
95,15:55,2,13.8
96,16:00,2,14.3
97,16:05,2,13.7
98,16:10,2,14.0
99,16:15,13,13.7
100,16:20,13,14.0
101,16:25,13,13.9
102,16:30,13,14.2
103,16:35,13,14.3
104,16:40,13,14.7
105,16:45,13,14.8
106,16:50,3,14.4
107,16:55,3,14.9
108,17:00,3,14.2
109,17:05,3,14.4
110,17:10,3,14.2
111,17:15,3,13.9
112,17:20,3,14.5
113,17:25,3,13.6
114,17:30,3,13.8
115,17:35,9,14.4
116,17:40,9,14.5
117,17:45,9,13.9
118,17:50,9,13.6
119,17:55,9,14.1
120,18:00,9,13.6
