step,time,#people,temp_out
0,08:00,5,21.1
1,08:05,5,21.6
2,08:10,5,20.9
3,08:15,5,20.7
4,08:20,5,20.7
5,08:25,5,21.1
6,08:30,5,20.7
7,08:35,5,20.0
8,08:40,47,19.7
9,08:45,47,19.9
10,08:50,47,19.1
11,08:55,47,19.4
12,09:00,47,19.2
13,09:05,47,19.6
14,09:10,45,19.1
15,09:15,45,18.3
16,09:20,45,18.6
17,09:25,20,19.1
18,09:30,20,19.5
19,09:35,20,20.5
20,09:40,20,20.2
21,09:45,20,20.5
22,09:50,27,20.0
23,09:55,27,20.1
24,10:00,9,20.5
25,10:05,9,20.6
26,10:10,9,20.7
27,10:15,9,21.1
28,10:20,30,21.5
29,10:25,30,20.9
30,10:30,30,21.0
31,10:35,30,20.9
32,10:40,43,20.9
33,10:45,43,19.6
34,10:50,43,20.1
35,10:55,43,19.7
36,11:00,43,18.8
37,11:05,43,18.9
38,11:10,43,18.3
39,11:15,43,18.0
40,11:20,43,18.0
41,11:25,15,18.0
42,11:30,15,18.1
43,11:35,15,17.3
44,11:40,15,17.4
45,11:45,15,17.7
46,11:50,15,16.9
47,11:55,10,18.1
48,12:00,10,17.1
49,12:05,10,17.3
50,12:10,10,17.4
51,12:15,10,17.1
52,12:20,10,18.6
53,12:25,10,19.1
54,12:30,10,18.7
55,12:35,10,19.3
56,12:40,10,19.2
57,12:45,49,19.1
58,12:50,49,19.5
59,12:55,49,19.6
60,13:00,49,19.2
61,13:05,43,18.8
62,13:10,43,19.1
63,13:15,43,19.3
64,13:20,43,19.9
65,13:25,43,19.4
66,13:30,5,19.3
67,13:35,5,19.5
68,13:40,5,18.8
69,13:45,5,18.8
70,13:50,8,18.8
71,13:55,8,19.1
72,14:00,8,18.0
73,14:05,8,18.0
74,14:10,8,18.1
75,14:15,15,17.6
76,14:20,15,18.1
77,14:25,15,18.2
78,14:30,15,18.1
79,14:35,15,17.9
80,14:40,15,17.5
81,14:45,15,18.1
82,14:50,15,18.4
83,14:55,20,18.6
84,15:00,20,18.4
85,15:05,20,18.7
86,15:10,20,19.0
87,15:15,20,19.2
88,15:20,40,19.5
89,15:25,40,19.6
90,15:30,6,20.3
91,15:35,6,20.2
92,15:40,6,19.8
93,15:45,23,20.1
94,15:50,23,19.1
95,15:55,23,18.9
96,16:00,25,19.1
97,16:05,25,18.9
98,16:10,25,18.8
99,16:15,25,19.2
100,16:20,25,19.4
101,16:25,25,19.0
102,16:30,25,18.5
103,16:35,25,18.4
104,16:40,4,18.3
105,16:45,4,19.0
106,16:50,4,17.9
107,16:55,4,18.3
108,17:00,4,18.2
109,17:05,4,19.1
110,17:10,4,19.4
111,17:15,24,19.1
112,17:20,24,19.2
113,17:25,24,20.5
114,17:30,24,20.4
115,17:35,24,20.3
116,17:40,24,20.2
117,17:45,24,20.2
118,17:50,15,19.8
119,17:55,15,19.7
120,18:00,15,19.7
