step,time,#people,temp_out
0,08:00,33,10.6
1,08:05,33,10.5
2,08:10,33,10.7
3,08:15,33,9.9
4,08:20,25,9.6
5,08:25,25,9.6
6,08:30,25,10.1
7,08:35,32,10.0
8,08:40,32,9.8
9,08:45,32,9.3
10,08:50,32,8.4
11,08:55,32,8.9
12,09:00,32,9.1
13,09:05,8,9.0
14,09:10,8,8.9
15,09:15,8,9.2
16,09:20,8,8.9
17,09:25,8,8.6
18,09:30,8,8.4
19,09:35,8,8.3
20,09:40,8,8.6
21,09:45,8,8.4
22,09:50,42,8.9
23,09:55,42,9.7
24,10:00,42,9.6
25,10:05,42,9.6
26,10:10,42,9.1
27,10:15,11,9.6
28,10:20,11,9.5
29,10:25,11,9.2
30,10:30,11,9.4
31,10:35,11,9.6
32,10:40,11,9.4
33,10:45,11,9.8
34,10:50,11,10.3
35,10:55,11,10.4
36,11:00,11,10.2
37,11:05,32,9.9
38,11:10,32,9.5
39,11:15,32,9.4
40,11:20,32,9.0
41,11:25,32,9.6
42,11:30,32,8.5
43,11:35,32,8.5
44,11:40,32,9.0
45,11:45,32,9.3
46,11:50,32,9.7
47,11:55,27,9.2
48,12:00,27,9.4
49,12:05,27,9.9
50,12:10,38,10.0
51,12:15,38,9.0
52,12:20,38,9.6
53,12:25,38,9.8
54,12:30,38,10.2
55,12:35,38,10.1
56,12:40,47,10.0
57,12:45,47,9.9
58,12:50,47,9.6
59,12:55,47,10.0
60,13:00,47,9.8
61,13:05,47,10.2
62,13:10,47,10.9
63,13:15,40,11.5
64,13:20,40,10.7
65,13:25,40,11.0
66,13:30,40,11.2
67,13:35,40,11.4
68,13:40,40,11.3
69,13:45,40,11.4
70,13:50,40,12.0
71,13:55,40,12.2
72,14:00,40,11.5
73,14:05,20,11.9
74,14:10,20,12.6
75,14:15,20,13.0
76,14:20,20,13.0
77,14:25,20,12.5
78,14:30,20,12.4
79,14:35,20,12.2
80,14:40,0,11.6
81,14:45,0,10.9
82,14:50,0,11.0
83,14:55,0,11.2
84,15:00,0,11.3
85,15:05,0,11.2
86,15:10,24,10.9
87,15:15,24,10.9
88,15:20,24,10.9
89,15:25,24,11.5
90,15:30,24,11.9
91,15:35,24,12.0
92,15:40,24,12.4
93,15:45,24,12.3
94,15:50,24,10.9
95,15:55,45,10.4
96,16:00,45,9.3
97,16:05,45,9.3
98,16:10,45,10.5
99,16:15,45,10.6
100,16:20,45,9.7
101,16:25,45,9.8
102,16:30,45,9.1
103,16:35,45,8.8
104,16:40,45,8.9
105,16:45,7,9.7
106,16:50,7,10.2
107,16:55,7,10.2
108,17:00,7,10.1
109,17:05,7,9.9
110,17:10,7,9.7
111,17:15,33,9.5
112,17:20,33,9.6
113,17:25,33,10.3
114,17:30,33,10.5
115,17:35,33,9.7
116,17:40,3,9.7
117,17:45,3,10.4
118,17:50,3,11.0
119,17:55,34,11.2
120,18:00,34,10.7
