step,time,#people,temp_out
0,08:00,16,12.0
1,08:05,16,12.1
2,08:10,16,12.8
3,08:15,16,11.9
4,08:20,16,10.8
5,08:25,16,11.1
6,08:30,16,11.4
7,08:35,16,11.7
8,08:40,16,12.0
9,08:45,10,12.9
10,08:50,10,13.0
11,08:55,10,13.6
12,09:00,10,13.6
13,09:05,10,14.0
14,09:10,10,14.7
15,09:15,33,15.2
16,09:20,33,15.4
17,09:25,33,14.6
18,09:30,33,15.0
19,09:35,33,14.6
20,09:40,33,14.5
21,09:45,33,13.9
22,09:50,33,13.9
23,09:55,33,14.2
24,10:00,33,14.9
25,10:05,41,14.9
26,10:10,41,14.8
27,10:15,41,14.3
28,10:20,41,14.6
29,10:25,41,14.9
30,10:30,41,14.4
31,10:35,41,14.6
32,10:40,41,14.2
33,10:45,7,14.3
34,10:50,7,14.1
35,10:55,26,14.0
36,11:00,26,13.8
37,11:05,37,14.0
38,11:10,37,13.8
39,11:15,37,13.2
40,11:20,37,13.8
41,11:25,37,13.6
42,11:30,37,13.1
43,11:35,37,13.6
44,11:40,37,13.5
45,11:45,37,12.7
46,11:50,37,12.8
47,11:55,7,13.2
48,12:00,7,12.9
49,12:05,7,13.1
50,12:10,7,13.3
51,12:15,7,13.0
52,12:20,21,12.8
53,12:25,21,12.5
54,12:30,21,11.8
55,12:35,21,11.8
56,12:40,21,11.6
57,12:45,11,12.1
58,12:50,11,12.6
59,12:55,11,12.5
60,13:00,11,11.9
61,13:05,46,12.2
62,13:10,46,11.5
63,13:15,46,11.6
64,13:20,46,12.2
65,13:25,46,11.4
66,13:30,46,11.6
67,13:35,46,11.6
68,13:40,46,10.9
69,13:45,46,11.2
70,13:50,46,11.5
71,13:55,48,12.4
72,14:00,48,12.6
73,14:05,48,13.1
74,14:10,48,13.1
75,14:15,48,13.4
76,14:20,48,13.9
77,14:25,24,13.2
78,14:30,24,13.8
79,14:35,24,12.8
80,14:40,24,13.3
81,14:45,24,13.4
82,14:50,24,13.9
83,14:55,31,13.5
84,15:00,31,14.6
85,15:05,31,14.1
86,15:10,31,14.4
87,15:15,31,14.4
88,15:20,31,15.3
89,15:25,31,16.4
90,15:30,31,16.0
91,15:35,31,16.1
92,15:40,31,16.1
93,15:45,22,16.1
94,15:50,22,15.5
95,15:55,22,16.2
96,16:00,22,16.2
97,16:05,22,16.1
98,16:10,22,16.6
99,16:15,22,17.1
100,16:20,22,17.3
101,16:25,22,17.3
102,16:30,22,16.9
103,16:35,9,15.8
104,16:40,9,15.6
105,16:45,9,15.3
106,16:50,7,15.0
107,16:55,7,14.6
108,17:00,7,14.8
109,17:05,7,15.1
110,17:10,7,14.8
111,17:15,7,13.5
112,17:20,7,14.0
113,17:25,7,13.7
114,17:30,7,14.3
115,17:35,7,14.0
116,17:40,31,13.7
117,17:45,31,13.3
118,17:50,31,14.0
119,17:55,31,13.4
120,18:00,31,13.9
