step,time,#people,temp_out
0,08:00,32,28.1
1,08:05,32,28.5
2,08:10,32,27.3
3,08:15,32,27.4
4,08:20,32,27.1
5,08:25,32,27.1
6,08:30,32,27.5
7,08:35,32,26.9
8,08:40,32,27.4
9,08:45,39,27.7
10,08:50,39,27.7
11,08:55,39,28.5
12,09:00,39,28.4
13,09:05,39,27.6
14,09:10,39,27.9
15,09:15,39,27.5
16,09:20,34,26.8
17,09:25,34,26.4
18,09:30,34,25.7
19,09:35,34,25.9
20,09:40,34,26.1
21,09:45,34,25.5
22,09:50,34,25.0
23,09:55,2,25.6
24,10:00,2,24.8
25,10:05,31,24.6
26,10:10,31,24.3
27,10:15,31,24.0
28,10:20,31,24.2
29,10:25,31,24.8
30,10:30,31,25.0
31,10:35,31,25.2
32,10:40,31,25.8
33,10:45,43,25.6
34,10:50,43,25.1
35,10:55,43,25.3
36,11:00,43,25.1
37,11:05,43,25.3
38,11:10,43,25.6
39,11:15,43,25.8
40,11:20,43,26.1
41,11:25,43,25.8
42,11:30,2,24.6
43,11:35,2,24.8
44,11:40,2,23.8
45,11:45,2,23.7
46,11:50,2,25.4
47,11:55,2,25.0
48,12:00,42,24.0
49,12:05,42,24.2
50,12:10,42,24.0
51,12:15,42,23.0
52,12:20,42,22.8
53,12:25,42,22.7
54,12:30,42,23.2
55,12:35,42,23.3
56,12:40,38,22.7
57,12:45,38,23.3
58,12:50,38,23.3
59,12:55,38,23.1
60,13:00,32,22.3
61,13:05,32,22.9
62,13:10,32,23.9
63,13:15,32,23.9
64,13:20,32,24.0
65,13:25,32,23.6
66,13:30,32,22.6
67,13:35,5,22.4
68,13:40,5,22.2
69,13:45,33,22.9
70,13:50,33,23.4
71,13:55,33,23.6
72,14:00,33,23.4
73,14:05,3,23.0
74,14:10,3,22.7
75,14:15,3,22.4
76,14:20,3,22.7
77,14:25,3,22.9
78,14:30,3,22.6
79,14:35,3,22.9
80,14:40,3,23.4
81,14:45,7,23.7
82,14:50,7,24.7
83,14:55,3,24.3
84,15:00,3,24.5
85,15:05,3,25.3
86,15:10,4,24.6
87,15:15,4,25.6
88,15:20,4,25.3
89,15:25,4,25.7
90,15:30,4,26.1
91,15:35,38,26.2
92,15:40,38,25.9
93,15:45,38,25.7
94,15:50,38,25.7
95,15:55,1,25.8
96,16:00,1,26.0
97,16:05,1,25.9
98,16:10,1,26.3
99,16:15,1,26.4
100,16:20,1,25.8
101,16:25,1,26.0
102,16:30,1,25.7
103,16:35,1,26.1
104,16:40,23,26.1
105,16:45,23,25.5
106,16:50,23,25.6
107,16:55,23,25.0
108,17:00,23,24.3
109,17:05,4,24.1
110,17:10,4,24.6
111,17:15,4,24.9
112,17:20,4,25.1
113,17:25,4,25.2
114,17:30,4,25.1
115,17:35,4,25.3
116,17:40,4,25.4
117,17:45,4,25.9
118,17:50,4,26.4
119,17:55,30,26.6
120,18:00,30,26.7
